"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(4956 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
338207,209030,133,154299,96549,126,3116,1758,40,2.98235,225,208,0,108,79,0,231,158,0,857,558,0,7.37898
412558,229588,153,198998,114463,136,5759,3556,50,-0.0174501,337,323,0,45,79,0,179,93,0,1166,790,0,7.37996
128898,106306,103,155786,127986,107,493,359,0,0.982752,521,492,0,74,74,0,-64,38,0,-27,91,0,7.37996
155466,86707,120,170163,87561,125,872,679,0,1.98295,200,175,0,90,75,0,-112,44,0,76,70,0,7.39265
327083,224689,122,167401,108877,126,1337,767,0,0.983559,221,200,0,-127,44,0,4,75,0,520,402,0,7.39558
371626,212494,137,161576,90598,136,1460,728,0,1.98376,114,197,0,-19,41,0,74,115,0,866,531,0,7.39655
340297,228535,139,127358,79435,128,1732,882,0,2.98477,242,165,0,7,42,0,201,120,0,911,648,0,7.419
561393,304633,153,323440,194895,146,19868,11613,77,1.98537,813,737,0,169,105,0,646,287,0,3595,2314,42,7.43364
337020,202811,131,195728,120573,128,66,98,0,2.98558,189,290,0,-72,27,0,116,73,0,610,458,0,7.43461
183944,132284,113,94991,72171,110,896,577,0,-0.0134154,29,90,0,-51,28,0,65,62,0,344,259,0,7.45316
225605,166205,119,74458,54658,112,1231,771,0,0.986786,-15,112,0,55,79,0,67,66,0,293,202,0,7.45608
393715,249189,134,178980,105869,128,27945,14833,85,-0.0118015,1050,852,0,233,99,0,751,457,0,5364,3478,49,7.48048
170994,127514,118,84023,67665,109,-8,129,0,1.9886,97,111,0,-56,59,0,16,64,0,-36,45,0,7.48634
195269,81415,144,308087,132511,143,2512,1234,20,1.98941,158,223,0,-98,60,0,243,107,0,1175,521,0,7.49512
276604,187179,115,95349,73169,117,486,427,0,2.98961,66,174,0,186,92,0,19,68,0,351,238,0,7.49805
207728,161971,113,76535,61428,110,4003,2680,42,-0.0101876,452,365,0,82,90,0,370,242,0,2009,1639,25,7.49902
351033,225652,130,234388,177235,126,191,125,0,1.99102,73,124,0,84,137,0,76,75,0,203,141,0,7.51464
222700,154800,131,271917,205275,121,2682,2092,31,2.99122,395,439,0,134,132,0,156,99,0,39,78,0,7.51854
261455,181697,132,111875,76020,119,2175,1359,24,1.99183,101,196,0,4,79,0,112,99,0,569,404,0,7.53025
232385,167723,115,95603,67765,117,2568,1627,33,2.99203,196,156,0,149,116,0,-34,45,0,632,404,0,7.53123
280619,194621,122,98466,62919,119,2804,1619,38,1.99264,189,278,0,-31,119,0,162,164,0,740,508,0,7.54684
284721,214453,129,111857,85318,114,1726,1245,18,2.99284,162,179,0,-20,40,0,-3,124,0,538,383,0,7.54977
167645,116010,123,136435,92294,118,4329,2910,47,-0.00615291,163,145,0,59,60,0,153,127,0,639,442,0,7.56734
285274,223912,110,100925,77409,84,7867,4560,57,2.99445,328,348,0,-14,85,0,229,127,0,1379,1086,12,7.56831
186109,141217,124,69845,53200,109,177,188,0,2.99526,-13,70,0,23,57,0,23,119,0,142,85,0,7.57027
378368,236537,147,168372,104749,127,2241,1224,27,1.99586,178,221,0,105,78,0,84,67,0,720,478,0,7.5771
218956,149169,126,187060,133868,118,544,381,0,2.99607,83,141,0,116,128,0,15,88,0,248,264,0,7.57807
279345,156678,134,208126,131680,128,2439,1479,31,0.997277,312,202,0,145,107,0,-78,84,0,631,479,0,7.59564
219938,162520,113,95383,70055,114,782,491,0,2.99849,72,129,0,34,95,0,72,55,0,332,312,0,7.61809
460576,301747,133,232167,134813,139,8900,4155,71,2.99929,408,390,0,-41,115,0,277,202,0,1736,1034,10,7.62882
202495,133275,123,98053,65465,116,1295,612,0,0.00191648,90,151,0,-134,44,0,52,66,0,545,365,0,7.67957
281063,197784,138,113702,78411,114,2603,1904,32,1.00212,198,188,0,93,105,0,135,78,0,687,523,0,7.68152
440392,214975,178,304223,105247,178,2044,1116,17,0.00353036,165,249,0,185,125,0,278,159,0,829,597,0,7.69519
408967,220018,157,390879,202023,166,36907,19464,118,1.00373,731,418,0,197,180,0,472,228,0,3336,1578,41,7.69616
222533,131404,123,235463,132978,128,324,179,0,2.00393,185,183,0,168,103,0,78,76,0,8,36,0,7.69811
323504,221948,123,140041,96423,125,2813,1610,38,3.00414,122,179,0,41,99,0,188,111,0,609,527,0,7.70787
157351,129575,111,110300,89434,110,744,549,0,0.0043373,62,106,0,59,109,0,-55,61,0,-31,78,0,7.71275
417116,260848,130,122619,73188,128,3170,1790,43,3.00494,265,251,0,32,83,0,51,72,0,1017,674,0,7.72056
316296,218720,122,116608,81915,120,1724,1003,2,0.00514424,295,178,0,17,58,0,89,80,0,673,472,0,7.72349
208344,129653,131,295069,150868,128,1282,511,0,2.00555,387,233,0,-36,96,0,22,76,0,414,213,0,7.72641
371717,231889,138,165665,102692,126,1798,961,0,3.00575,71,156,0,-45,69,0,-5,61,0,706,422,0,7.73325
217028,155801,117,130344,88527,117,140,134,0,0.00675812,55,123,0,-26,84,0,13,64,0,156,175,0,7.75862
227191,165380,115,117875,88657,117,305,267,0,1.00696,131,208,0,64,93,0,-68,37,0,390,284,0,7.76252
207272,155430,130,62827,47505,112,678,384,0,1.00777,122,107,0,55,83,0,148,87,0,495,347,0,7.77131
458658,247950,148,325304,165870,140,936,467,0,2.00797,220,185,0,-3,53,0,180,107,0,1078,663,0,7.77424
210407,163557,116,91335,71487,111,1177,774,0,0.00917894,214,149,0,83,66,0,257,129,0,1066,819,0,7.78302
244547,158785,125,96934,71533,118,666,529,0,1.00938,162,192,0,-12,80,0,13,89,0,288,237,0,7.78399
212457,161620,115,97188,72786,113,818,473,0,0.00998588,17,57,0,71,66,0,-178,22,0,119,111,0,7.79571
314225,216296,123,173780,111541,120,514,264,0,1.01019,22,107,0,-121,44,0,140,119,0,384,264,0,7.79571
286385,191717,117,104250,62054,119,3575,2162,43,2.01039,234,282,0,5,68,0,130,90,0,773,533,0,7.79571
402719,243975,130,195372,123943,133,8180,4273,63,3.01059,324,339,0,44,113,0,215,127,0,1634,1067,12,7.79668
396982,183151,145,156075,111110,139,2109,1180,15,0.0107928,233,202,0,-2,73,0,241,136,0,1072,577,0,7.79766
241693,156197,139,83301,57542,117,356,217,0,1.01099,22,131,0,-31,58,0,23,67,0,174,106,0,7.80351
354979,234360,123,139713,87942,127,2514,1622,30,3.0114,249,225,0,-12,42,0,232,154,0,1265,762,0,7.82791
376784,235623,131,190229,111699,133,2566,1308,30,1.0118,263,236,0,-9,94,0,321,182,0,1533,984,0,7.82889
496817,238324,135,274487,139403,137,3825,1897,51,3.0122,315,296,0,126,78,0,236,126,0,1374,728,0,7.83279
169415,102107,120,213340,140531,132,349,174,0,0.0124067,148,115,0,8,104,0,14,55,0,143,99,0,7.83279
294333,193860,132,124101,91496,121,3966,2391,46,1.01261,154,131,0,-3,71,0,48,75,0,570,420,0,7.83279
189939,96616,133,309245,133696,141,1172,608,0,2.01281,200,201,0,56,56,0,200,88,0,78,79,0,7.83767
522495,258509,151,408314,198464,145,10462,4990,72,1.01342,365,375,0,-63,99,0,254,174,0,2106,1167,21,7.84743
362026,234634,143,325596,198745,134,1008,531,0,2.01442,368,239,0,101,130,0,160,106,0,623,530,0,7.87671
330046,225418,125,204282,155997,123,9717,5417,64,1.01503,435,403,0,64,114,0,329,235,0,2091,1546,27,7.8933
257038,182330,128,170648,124383,122,1565,1023,7,2.01523,112,112,0,75,153,0,-5,77,0,439,300,0,7.89915
318978,219956,131,122396,84019,121,4267,2714,45,1.01584,93,213,0,55,88,0,130,111,0,752,547,0,7.90208
265185,180519,128,135977,86764,122,246,237,0,3.01624,192,286,0,52,83,0,174,139,0,779,526,0,7.9177
214431,168308,131,298959,225533,114,269,235,0,0.0164414,236,336,0,17,118,0,47,74,0,-12,49,0,7.91965
369783,261374,128,167480,128326,123,1872,1057,12,1.01664,163,157,0,-32,57,0,28,92,0,764,515,0,7.92355
180207,125781,129,240924,165484,123,5689,3730,50,0.0196692,302,264,0,103,98,0,66,78,0,214,126,0,7.97723
158424,137131,102,100943,86341,104,1295,1238,15,1.01987,727,678,0,135,127,0,58,83,0,129,130,0,7.97723
163610,109248,130,147229,83111,132,2515,1485,29,2.02007,142,151,0,-166,64,0,-13,78,0,362,271,0,7.98601
236249,172006,123,76853,56377,114,1470,1007,3,0.0237039,47,122,0,-54,53,0,122,96,0,478,274,0,8.03481
427355,262692,140,111190,76387,122,4978,3014,50,1.02391,346,296,0,231,165,0,261,188,0,1757,1198,17,8.03676
456083,271171,128,361407,208104,135,4784,2176,54,1.02471,305,240,0,33,132,0,165,157,0,991,660,0,8.0553
254683,178187,121,120383,101535,114,27,66,0,2.02491,162,131,0,39,65,0,7,95,0,305,321,0,8.06018
494939,254022,145,198070,109813,140,1645,1000,1,3.02512,342,218,0,-45,75,0,258,164,0,1044,646,0,8.06409
321047,188663,136,119525,74305,123,576,294,0,2.02572,187,126,0,-16,44,0,118,100,0,270,203,0,8.09434
333664,239705,117,119628,81876,120,1706,916,0,0.0261247,158,128,0,72,120,0,41,73,0,840,638,0,8.10605
272437,145064,135,261134,149411,132,1488,690,0,0.0269316,194,178,0,59,94,0,-49,105,0,855,412,0,8.12264
462515,266139,140,331222,182671,140,9134,4274,72,0.0277386,429,293,0,-41,67,0,195,103,0,1536,919,0,8.12654
190186,142211,110,106198,80330,111,743,519,0,0.0309663,48,124,0,-7,65,0,157,86,0,366,295,0,8.16168
381952,233652,139,134468,74314,128,2112,1020,22,2.03137,83,199,0,131,93,0,42,80,0,707,515,0,8.16558
262535,199223,114,92243,67556,112,777,472,0,2.03218,276,206,0,-44,50,0,39,48,0,330,239,0,8.18022
316212,196247,138,229361,154213,127,8437,4095,65,1.03359,697,539,0,-13,46,0,294,223,0,2562,1616,33,8.21145
260970,181262,126,147411,66911,115,1007,509,0,3.03399,27,113,0,64,78,0,108,60,0,427,248,0,8.2134
244635,175077,117,86804,62861,112,1070,653,0,0.0341941,65,81,0,127,86,0,82,90,0,651,503,0,8.21731
187948,148465,111,77029,63310,106,3225,2256,37,3.0348,195,313,0,-30,56,0,114,140,0,1279,996,0,8.23975
513591,290501,136,251753,150274,136,13003,6129,75,2.03621,329,281,0,-8,32,0,213,149,0,1407,860,0,8.26415
609692,304699,163,283700,130972,148,7666,3983,67,1.03682,355,319,0,-46,47,0,339,155,0,1805,921,0,8.2866
362801,196775,143,154127,80098,139,1844,1003,2,3.03722,19,144,0,-32,57,0,59,51,0,496,252,0,8.30026
163987,127697,108,120203,87625,114,401,281,0,1.03762,250,187,0,-49,59,0,-69,37,0,82,85,0,8.30221
347269,220188,131,196288,109946,129,2691,1292,38,0.0382288,207,208,0,24,91,0,231,120,0,1384,925,0,8.31002
352223,250707,125,108358,78963,119,705,552,0,2.03863,-31,172,0,31,87,0,-41,69,0,337,309,0,8.3149
217839,156994,119,217820,134828,126,4871,2492,55,0.0390357,228,185,0,188,184,0,92,64,0,715,517,0,8.32271
316104,225064,119,139641,96962,123,1766,1090,13,2.03944,89,244,0,-37,83,0,194,92,0,727,376,0,8.32563
196421,139257,118,113060,73644,116,1453,828,0,0.0398426,105,154,0,-95,54,0,201,116,0,555,323,0,8.33247
301754,141922,133,142757,73398,134,740,485,0,0.0406496,153,151,0,-27,58,0,112,78,0,221,181,0,8.34418
378710,233012,147,149934,100437,140,2621,1629,34,2.04105,298,255,0,27,114,0,225,137,0,1102,763,0,8.34808
177449,144638,127,75054,65290,110,1517,1109,13,0.0414565,220,241,0,80,100,0,158,175,0,1230,1163,12,8.35394
146970,121770,112,168244,122330,115,104,157,0,0.0422635,156,226,0,118,138,0,-49,41,0,68,80,0,8.35979
163028,128085,109,103535,75361,110,826,611,0,1.04247,116,94,0,-112,16,0,-11,52,0,181,163,0,8.3637
549959,293125,143,578400,307771,154,12623,4854,87,3.04287,1417,1140,17,157,170,0,770,498,0,5164,3146,52,8.37443
506593,254964,145,216377,111556,143,3394,1876,41,0.0438773,217,236,0,-50,66,0,85,92,0,833,535,0,8.40273
263703,190571,126,114172,77944,119,1321,844,0,1.04408,186,167,0,21,93,0,31,59,0,436,306,0,8.40273
149164,115520,111,111258,82305,115,232,204,0,1.04569,226,172,0,124,115,0,-42,42,0,-16,24,0,8.43396
573684,280788,168,421811,194791,168,7232,3038,68,2.04589,402,352,0,106,98,0,266,172,0,1601,867,0,8.43591
324596,219929,128,137977,86755,121,3111,1590,43,2.04751,246,235,0,166,117,0,126,131,0,854,601,0,8.46617
334099,221561,127,158917,108185,124,1210,737,0,3.04771,179,188,0,-114,61,0,186,141,0,310,228,0,8.46714
217343,166935,111,74982,59074,110,1330,996,0,0.048719,288,302,0,5,95,0,4,55,0,729,654,0,8.48764
264695,179847,130,81148,55370,117,981,581,0,0.0495259,210,170,0,7,96,0,126,117,0,306,227,0,8.49935
443879,293031,134,144942,89836,127,7624,3824,63,2.04993,256,302,0,165,105,0,197,141,0,1037,739,0,8.51008
371776,208363,130,254177,166249,129,202,121,0,2.05074,176,239,0,109,92,0,123,86,0,460,281,0,8.52082
321708,222493,133,143281,89874,119,2621,1521,32,2.05235,109,103,0,69,91,0,80,98,0,710,566,0,8.56278
306412,187730,129,144486,102014,125,170,98,0,3.05336,38,102,0,106,93,0,81,106,0,302,246,0,8.58328
265726,184495,123,92384,60870,117,2276,1211,29,1.05376,65,94,0,10,53,0,88,59,0,447,418,0,8.59597
237119,188858,112,96844,75204,114,1430,912,0,3.05417,140,233,0,-21,52,0,135,122,0,800,639,0,8.61744
135627,113767,102,184437,133239,107,562,436,0,0.0543676,149,236,0,-17,65,0,-79,21,0,32,67,0,8.61744
469697,270325,141,236435,130514,141,7133,3604,68,3.05578,549,421,0,-90,58,0,415,233,0,2596,1634,34,8.64867
237862,159223,134,122888,81092,134,2561,1013,5,3.05659,192,216,0,-7,49,0,140,83,0,610,358,0,8.6594
253141,184284,118,84803,59810,115,1633,1088,11,2.05719,131,137,0,-17,85,0,58,112,0,442,293,0,8.67306
296268,213266,126,126369,80277,122,4057,2427,48,0.0575953,192,160,0,141,78,0,49,102,0,726,561,0,8.67502
129549,100852,106,176417,109467,111,237,170,0,2.05881,22,114,0,-65,34,0,103,68,0,126,91,0,8.69649
300455,213269,124,96624,69669,121,1190,733,0,0.0592092,246,145,0,17,87,0,150,89,0,688,545,0,8.70429
348275,232793,125,92210,62875,118,1514,868,0,2.06042,65,198,0,156,113,0,76,57,0,350,310,0,8.71698
156571,95937,120,149953,95697,117,730,362,0,0.0608231,109,113,0,56,117,0,38,94,0,132,192,0,8.71893
296971,198105,125,122160,85328,116,3429,2084,41,1.06102,189,168,0,85,147,0,141,132,0,1023,799,0,8.71991
205681,137241,121,237583,147795,122,1691,744,0,0.06163,296,185,0,141,74,0,-86,36,0,227,144,0,8.72088
441111,257338,138,99950,63005,123,3424,1849,43,1.06183,608,533,0,169,152,0,443,202,0,3153,1827,41,8.72284
153613,124688,114,147633,122257,108,149,121,0,2.06284,289,233,0,142,92,0,94,83,0,-67,59,0,8.7404
342319,239179,117,135940,93380,123,4196,2478,46,3.06385,146,196,0,9,101,0,152,154,0,1107,750,0,8.76773
466531,242794,139,181107,90542,138,6334,3438,63,0.0640508,140,144,0,9,139,0,219,141,0,992,540,0,8.76871
395237,233354,149,160392,96231,131,6199,2790,63,1.06425,443,534,0,115,81,0,345,254,0,2536,1569,34,8.76968
358442,227443,132,141313,97991,123,347,247,0,2.06445,-13,51,0,78,90,0,32,55,0,273,172,0,8.77554
316985,207799,142,119779,79508,139,1788,1192,19,0.0648578,9,102,0,73,63,0,129,120,0,537,380,0,8.77749
267246,193523,135,68792,52575,111,2666,1810,31,1.06506,200,150,0,-106,36,0,-37,51,0,626,547,0,8.77846
486952,254345,146,285622,147201,142,4414,1932,58,2.06526,396,397,0,108,85,0,325,202,0,1940,1135,20,8.78237
281259,172173,137,138124,94126,126,9385,6761,56,0.0664717,248,165,0,-206,33,0,90,124,0,1310,885,0,8.80189
522472,261719,169,320601,137121,158,14896,6686,86,1.06667,361,305,0,2,94,0,109,81,0,1141,690,0,8.80286
371956,212308,146,158653,97803,131,3983,2078,49,3.06708,120,127,0,-16,57,0,101,97,0,731,527,0,8.80872
143572,108543,120,121394,97448,109,403,242,0,2.06768,70,68,0,38,70,0,40,67,0,263,210,0,8.81555
204764,153684,131,321947,218438,117,276,215,0,0.0688925,395,418,0,156,183,0,22,101,0,73,116,0,8.83409
221647,169441,122,310898,244875,121,3416,2692,35,1.06909,456,356,0,202,264,0,38,72,0,157,181,0,8.83507
398198,240851,135,213487,118073,132,4479,2334,51,0.0696994,232,223,0,115,127,0,84,110,0,834,514,0,8.86142
151330,101481,122,226006,144303,120,841,566,0,0.0705064,130,145,0,213,114,0,80,62,0,289,183,0,8.87313
305276,207361,123,131218,100526,119,872,512,0,3.07192,270,337,0,106,150,0,83,80,0,796,560,0,8.88582
194966,148898,110,105510,85362,110,383,231,0,1.07232,-6,80,0,56,104,0,44,60,0,214,127,0,8.88874
183287,118520,133,49938,31578,111,672,446,0,0.0737341,120,144,0,-22,47,0,188,115,0,347,293,0,8.90826
137454,121013,104,138950,107211,111,202,178,0,2.07414,200,257,0,-46,57,0,-78,59,0,151,104,0,8.91021
294774,205189,123,154091,101091,121,2665,1639,32,0.0745411,212,242,0,103,105,0,12,116,0,766,589,0,8.9229
246892,170519,136,146564,101771,115,3359,2124,40,0.075348,224,176,0,53,74,0,58,85,0,687,461,0,8.92681
239176,176784,117,128373,97980,114,666,501,0,1.07636,165,219,0,-74,66,0,181,156,0,1345,965,0,8.93852
249141,163636,119,95654,65024,119,935,555,0,3.07676,77,170,0,26,98,0,170,80,0,488,339,0,8.94632
491760,234264,161,326459,175151,147,4041,2019,51,1.07797,502,486,0,76,105,0,284,131,0,2207,1293,26,8.95608
173847,142639,110,203740,168479,114,38,59,0,3.08079,238,176,0,-35,81,0,-67,41,0,119,108,0,8.99317
630212,327387,167,365879,190039,167,14166,6038,81,0.0818035,621,498,0,151,133,0,272,129,0,2575,1276,29,9.01366
293872,186238,122,146700,101314,122,3286,1685,46,1.08201,252,184,0,110,58,0,64,108,0,880,653,0,9.01366
442439,253707,140,180978,109485,139,746,333,0,3.08241,72,74,0,88,67,0,-8,56,0,359,201,0,9.01952
269785,196854,131,104440,72945,116,683,474,0,0.0826105,58,86,0,15,52,0,-22,46,0,127,186,0,9.02245
365376,233120,132,174879,106803,126,3310,1667,45,1.08362,308,234,0,20,99,0,143,97,0,869,627,0,9.03318
205939,138904,131,102760,68861,119,2239,1237,25,3.08402,161,138,0,-66,47,0,78,59,0,481,343,0,9.03708
171983,145723,111,87437,74945,106,246,214,0,2.08543,621,585,0,135,74,0,-42,41,0,98,68,0,9.0566
175213,139140,114,70958,57096,106,1507,1187,17,3.08644,47,67,0,72,91,0,122,101,0,445,365,0,9.08393
198896,158029,116,70470,56783,107,99,66,0,3.08886,121,105,0,17,80,0,-50,47,0,10,66,0,9.11809
313959,208488,134,133485,101050,119,519,316,0,0.089066,71,109,0,8,73,0,52,92,0,215,164,0,9.11906
348169,213787,130,79922,56383,119,1017,600,0,2.08947,83,140,0,-26,100,0,166,113,0,617,421,0,9.12492
512466,280475,143,224454,131026,138,1310,652,0,3.09048,184,147,0,46,107,0,199,106,0,861,532,0,9.13273
275518,201178,119,76317,55932,114,2684,1645,36,2.09189,215,148,0,-58,60,0,-4,71,0,735,456,0,9.14834
305257,226367,121,128127,82914,115,789,475,0,3.0929,204,182,0,62,108,0,59,78,0,434,374,0,9.17664
467044,268433,137,173558,101451,134,5059,2433,56,1.09411,265,257,0,179,133,0,221,132,0,1068,662,0,9.2069
261916,200597,119,89164,66052,111,3513,2369,40,0.0947145,360,203,0,13,58,0,149,131,0,947,752,0,9.21958
352146,199213,138,144519,79845,132,2628,1374,38,1.09492,283,201,0,72,60,0,170,122,0,1201,720,0,9.22154
629836,356073,160,287220,153511,148,4171,1910,54,2.09512,398,269,0,32,98,0,163,98,0,1236,588,0,9.22349
234910,151059,132,171808,105995,132,146,151,0,0.0955215,219,185,0,22,62,0,24,64,0,134,151,0,9.23325
340531,241451,122,122953,79900,121,1129,641,0,1.09653,125,207,0,-38,57,0,83,76,0,491,319,0,9.24105
214490,168338,117,69705,54283,109,371,235,0,2.09673,150,138,0,-158,137,0,192,118,0,543,467,0,9.24203
378869,244455,123,153646,100770,126,2350,1372,30,1.09734,240,168,0,-63,49,0,94,114,0,875,560,0,9.25081
325016,219698,121,151595,100858,123,1683,1071,11,3.09774,263,181,0,3,83,0,207,133,0,933,611,0,9.26545
409673,267651,137,210691,144336,131,3648,2161,44,0.0979423,366,400,0,65,154,0,50,92,0,1148,766,0,9.26643
225264,154161,117,98798,67137,116,354,251,0,3.09855,-1,105,0,-12,48,0,166,92,0,281,182,0,9.27424
312126,209826,122,155488,104581,126,1620,910,0,1.09895,216,213,0,-5,50,0,107,91,0,742,494,0,9.28009
530944,300557,138,372412,229507,139,139,104,0,3.09935,173,239,0,-18,128,0,5,47,0,347,260,0,9.2879
300255,189680,134,196904,131547,122,148,173,0,1.10056,137,119,0,-47,47,0,192,109,0,318,220,0,9.31132
435180,304511,134,157705,113595,124,719,460,0,0.101977,112,199,0,62,98,0,157,129,0,588,386,0,9.33669
351855,229613,122,103539,66771,123,1039,638,0,0.102784,180,171,0,-110,37,0,104,78,0,377,296,0,9.34255
340706,211641,141,249054,151118,129,1838,1033,8,1.10299,350,261,0,26,129,0,211,163,0,901,548,0,9.34255
765388,424487,159,515448,280333,145,10875,4471,78,2.10399,773,541,0,203,134,0,141,147,0,2493,1380,31,9.35036
317083,221507,125,105845,75737,122,1138,677,0,3.1042,30,120,0,78,104,0,194,113,0,308,258,0,9.35133
384779,219024,153,300560,159096,140,4748,2429,54,0.105205,496,392,0,191,144,0,115,138,0,1327,771,0,9.38256
284170,143873,141,120883,68668,134,1234,553,0,2.10561,209,228,0,9,68,0,186,111,0,903,428,0,9.39915
189700,137563,121,158898,109111,116,486,427,0,1.10621,166,195,0,53,77,0,-26,65,0,-130,19,0,9.40989
256434,159845,139,308809,187333,129,7312,3478,65,1.10702,397,402,0,143,153,0,488,246,0,2677,1499,36,9.42062
330910,248126,135,130120,84233,125,1794,1047,11,2.10884,10,70,0,-118,42,0,93,78,0,471,282,0,9.46259
234446,161322,132,81216,58372,116,1126,732,0,0.109239,33,86,0,118,93,0,91,64,0,262,258,0,9.46649
441700,233149,148,383168,276783,134,251,92,0,1.10944,111,181,0,131,156,0,95,67,0,312,241,0,9.46844
443796,261856,141,356615,223869,134,2802,1387,35,3.11065,398,242,0,-45,44,0,156,85,0,955,572,0,9.48796
372788,236078,130,205119,108469,136,3422,1648,44,2.11126,277,214,0,58,97,0,128,130,0,993,674,0,9.49187
419219,269052,147,174237,108699,129,2820,1612,37,0.11166,141,119,0,17,65,0,33,116,0,635,322,0,9.50358
552301,277757,142,301742,159496,141,2715,1363,36,1.11186,283,313,0,116,105,0,143,92,0,1070,614,0,9.51626
439726,286068,137,203648,120930,128,2157,1113,26,0.112467,298,282,0,-18,37,0,248,99,0,1012,669,0,9.52798
199718,148173,113,295996,204786,120,372,240,0,0.113274,217,295,0,182,201,0,87,92,0,150,100,0,9.54457
427567,194599,151,502672,263885,151,2819,1225,38,2.11368,863,719,0,112,179,0,593,316,0,3490,2144,43,9.54652
383276,247253,127,191347,115223,135,9101,5319,62,3.11388,316,373,0,-14,74,0,179,139,0,1443,1049,8,9.54652
221705,125629,141,206080,128069,126,2916,1547,37,0.114081,78,110,0,-67,92,0,59,75,0,151,162,0,9.54749
551462,264788,151,366183,200447,148,5021,2284,60,2.11852,408,380,0,51,78,0,270,159,0,1472,781,0,9.62167
297326,205591,137,110458,77612,118,2088,1296,26,2.11933,379,295,0,81,83,0,177,108,0,827,554,0,9.63045
154393,111555,127,160605,107800,119,559,347,0,1.11993,235,195,0,27,94,0,67,108,0,572,372,0,9.6363
144925,114891,124,114956,82211,111,815,641,0,2.12013,70,110,0,-78,50,0,43,60,0,110,84,0,9.6363
468118,316859,136,259778,193509,133,2252,1241,23,1.12074,501,454,0,-7,75,0,293,178,0,1627,1147,14,9.64411
208054,130503,135,147697,96581,120,2063,1156,19,0.121344,298,201,0,53,96,0,168,80,0,530,354,0,9.65094
429241,254539,150,185769,107819,131,4130,2054,52,2.12175,250,274,0,-84,84,0,123,79,0,1083,779,0,9.65485
261351,181243,119,133244,96374,117,81,104,0,2.12336,5,110,0,66,78,0,-33,69,0,311,181,0,9.69876
378277,258080,139,150975,103805,120,3154,1813,40,0.123764,272,326,0,88,69,0,246,201,0,1998,1321,24,9.69974
487776,235912,161,513408,242115,154,20629,11267,89,3.12437,821,548,0,255,164,0,582,270,0,2872,1446,38,9.71145
464113,260317,140,288570,147989,137,9085,4883,65,0.124571,409,363,0,211,132,0,255,135,0,1649,1094,12,9.71145
166022,106223,126,266907,167115,121,424,228,0,2.12497,108,215,0,261,126,0,48,52,0,0,76,0,9.72023
206960,154021,111,64010,48994,78,1475,904,0,0.125378,51,182,0,44,85,0,-11,42,0,466,420,0,9.72707
304540,210133,126,111848,74401,121,1669,1129,12,2.12578,81,88,0,84,76,0,15,88,0,636,379,0,9.72902
313025,223732,117,143863,97195,122,1524,925,0,0.126185,76,136,0,51,84,0,117,75,0,488,376,0,9.7417
225839,162881,116,116312,68513,124,11359,7661,63,2.1274,317,337,0,22,90,0,226,103,0,1336,894,0,9.75927
186564,159801,121,55868,47106,103,36,106,0,0.127799,101,128,0,33,68,0,20,38,0,90,111,0,9.76025
241900,183324,118,116070,91222,114,961,672,0,1.128,137,100,0,-55,50,0,73,100,0,438,323,0,9.76122
156279,135031,111,101454,89176,105,659,586,0,3.1284,410,460,0,28,89,0,143,96,0,67,57,0,9.76415
288110,208062,137,104573,73665,118,1813,1172,17,3.12921,282,198,0,-81,44,0,51,96,0,565,418,0,9.76708
336852,214971,141,132240,84198,125,3675,1841,47,1.12961,235,262,0,55,61,0,155,75,0,829,583,0,9.77001
442576,277448,151,297152,178720,135,4254,2134,52,2.12982,343,347,0,211,131,0,201,145,0,1400,783,0,9.77489
416919,250657,141,199239,125618,133,4032,2371,47,1.13042,243,297,0,-40,63,0,293,133,0,1526,888,0,9.78757
345858,225781,131,169158,109366,126,3268,1906,41,2.13062,86,141,0,47,51,0,127,68,0,709,393,0,9.78855
349036,220161,133,201538,141040,120,13521,9029,71,1.13123,444,385,0,-71,50,0,210,214,0,1708,1098,13,9.79538
170285,136688,114,93923,75550,111,336,246,0,1.13204,80,117,0,-46,64,0,64,60,0,220,232,0,9.80319
389156,243684,147,338800,199677,134,2059,1041,15,2.13224,265,220,0,190,142,0,119,88,0,872,451,0,9.80709
404169,259272,143,233649,154394,127,40222,30049,113,3.13325,1065,790,0,133,70,0,667,479,0,5159,3421,48,9.82368
217757,170189,131,256181,198708,116,274,179,0,1.13446,455,480,0,246,134,0,186,117,0,99,134,0,9.8432
182548,134508,114,160403,119965,112,171,165,0,3.13647,292,201,0,-41,45,0,47,83,0,93,107,0,9.85686
174098,128400,130,125022,93055,116,373,213,0,0.136675,194,170,0,45,117,0,-50,55,0,278,179,0,9.85686
401816,273584,131,176749,115301,123,360,195,0,0.137482,65,181,0,-39,96,0,-41,62,0,271,175,0,9.86467
336804,231483,142,108456,69599,120,3843,2137,45,3.13809,119,173,0,-98,35,0,263,110,0,745,540,0,9.8715
415557,242585,149,245164,169925,133,415,306,0,0.138289,463,309,0,38,79,0,51,76,0,972,768,0,9.87248
