"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%3) - 0.5 + (Event #/(4082 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
245369,118942,157,186899,75982,150,288,152,0,0.231815,233,131,0,159,108,0,-39,47,0,-29,84,0,11.5539
299157,226327,116,110373,81380,112,14,81,0,0.23255,33,78,0,1358,1104,15,-105,93,0,-101,29,0,11.5714
410302,281762,144,192435,127634,121,59,89,0,1.23279,81,127,0,4032,3099,46,-50,68,0,166,86,0,11.5714
156590,129325,113,137905,103797,110,48,93,0,0.233284,119,161,0,26,80,0,2,71,0,-12,66,0,11.5802
151482,112318,115,229580,129928,128,20,89,0,1.23353,129,155,0,117,128,0,27,46,0,67,63,0,11.5812
307064,167540,126,110460,63959,129,-101,59,0,0.234754,-74,46,0,1930,1381,26,-30,83,0,152,82,0,11.5861
408752,248525,135,145320,87721,126,-2,75,0,1.23647,-20,99,0,2079,1449,31,-66,62,0,-108,45,0,11.6036
207347,140605,135,107292,73841,121,93,108,0,1.2372,29,74,0,1204,854,0,43,92,0,17,40,0,11.6105
166221,117989,130,111876,84224,112,176,107,0,0.239162,77,86,0,814,582,0,88,79,0,-54,38,0,11.6222
312771,201032,133,113011,74916,121,66,101,0,1.23941,8,64,0,2420,1710,33,-22,57,0,70,65,0,11.6241
264749,193763,118,92017,65709,114,98,86,0,2.23965,-48,35,0,1425,1133,14,15,52,0,43,93,0,11.63
204497,152719,108,70249,53636,107,-2,64,0,2.24112,94,77,0,749,616,0,-68,42,0,27,62,0,11.6476
336409,199602,138,157737,86695,130,17,78,0,1.24161,26,113,0,2640,1715,35,89,92,0,-113,71,0,11.6564
499626,268022,152,280887,150128,150,16,86,0,1.24235,82,113,0,3424,2345,43,54,53,0,-13,120,0,11.6612
352559,226081,139,146377,93076,135,-34,39,0,0.242836,-40,86,0,2436,1852,33,30,69,0,-119,44,0,11.6769
221434,156197,115,300020,226972,122,327,187,0,2.2448,374,296,0,336,393,0,13,75,0,52,44,0,11.7237
497400,258982,163,384316,160901,158,155,87,0,0.245775,262,140,0,451,277,0,-104,52,0,138,79,0,11.7364
323024,207859,129,149383,100605,126,172,77,0,2.24626,36,86,0,7925,5778,58,44,115,0,-23,21,0,11.7403
188730,149763,128,100154,82970,107,3,75,0,2.24847,129,115,0,833,759,0,0,46,0,-16,39,0,11.7589
514149,300161,140,190598,108455,137,63,73,0,0.248714,57,85,0,2942,1902,42,-10,63,0,38,97,0,11.7589
217432,122374,144,282295,154659,144,-75,48,0,0.252388,66,68,0,1117,727,0,0,88,0,22,48,0,11.7921
343601,241564,129,125437,82340,123,36,118,0,0.257531,-29,73,0,2055,1631,30,-24,38,0,-65,64,0,11.8389
206500,130756,119,294884,201482,123,363,187,0,1.25778,233,334,0,254,159,0,100,81,0,27,54,0,11.8389
473558,249194,148,165170,83531,140,1,66,0,0.258266,45,107,0,3067,1929,42,114,124,0,10,89,0,11.8448
317498,211485,140,192970,131195,124,56,63,0,2.25876,172,183,0,7165,5320,55,-30,79,0,93,94,0,11.8477
137913,96607,108,160850,99122,116,134,94,0,0.259001,8,130,0,8,54,0,-103,51,0,-51,27,0,11.8487
447794,263702,139,316496,166529,132,212,172,0,1.26072,187,156,0,9548,6452,63,87,98,0,-77,53,0,11.877
301942,217282,120,195524,89936,113,232,155,0,2.26096,236,195,0,1925,1581,26,-2,60,0,-98,49,0,11.878
434371,218255,153,210726,81258,151,-73,34,0,2.26757,-42,97,0,1200,1017,5,-5,82,0,7,87,0,11.998
292937,215554,115,75034,56629,95,40,66,0,0.267818,47,70,0,-82,72,0,59,87,0,-110,35,0,11.998
381083,251063,123,188620,125374,128,-27,125,0,1.26806,4,57,0,1920,1406,26,49,63,0,40,64,0,11.998
251026,179845,123,127984,95698,120,18,66,0,2.26831,73,96,0,954,763,0,-61,39,0,106,52,0,11.998
357828,239765,131,139290,90805,120,66,91,0,1.2688,-105,43,0,2688,1863,38,93,71,0,-51,71,0,11.998
457197,276363,139,149171,105054,126,65,98,0,0.269287,-2,115,0,3705,2960,42,-66,51,0,-87,51,0,12.002
388070,246397,147,138503,84020,147,53,102,0,0.270757,70,92,0,1855,1247,21,111,74,0,-7,56,0,12.0088
263359,184205,126,106806,74737,113,97,70,0,0.273696,-34,93,0,1975,1566,27,-106,25,0,2,67,0,12.0332
681141,345997,163,284977,150815,151,15,131,0,0.278104,69,79,0,7091,4307,66,161,74,0,159,100,0,12.0996
436959,273273,150,212323,129083,150,347,125,0,1.28055,131,159,0,3677,2246,43,22,53,0,-110,49,0,12.123
207841,122285,129,236951,141149,126,132,90,0,0.281043,89,124,0,974,589,0,-28,54,0,47,90,0,12.125
158331,124336,108,244917,171111,120,30,58,0,0.282513,223,185,0,138,167,0,109,75,0,38,64,0,12.1367
278627,200479,122,95958,67951,114,21,52,0,1.28276,50,97,0,2028,1657,28,-99,55,0,-74,32,0,12.1367
519480,254508,151,196261,99805,145,61,103,0,0.283248,64,119,0,2833,1760,37,55,119,0,18,70,0,12.1445
317408,221082,141,135090,94281,128,114,110,0,1.28496,45,115,0,1652,1261,19,139,102,0,-4,64,0,12.1835
506700,306585,147,421954,261866,136,28,101,0,0.287656,145,116,0,8684,6110,62,112,80,0,-88,30,0,12.206
384679,260189,124,124787,87760,118,-42,93,0,2.28815,-22,87,0,2032,1511,28,175,86,0,33,69,0,12.2148
389541,253956,130,133302,84144,126,147,87,0,1.28864,28,65,0,1841,1262,23,25,58,0,-86,43,0,12.2226
348205,235583,124,95118,64633,124,-15,50,0,2.28962,14,81,0,-111,32,0,-90,64,0,-1,62,0,12.2314
242938,168019,119,83871,58706,117,2,57,0,0.28986,-83,62,0,1644,1246,20,43,48,0,-28,34,0,12.2372
449983,264041,151,240544,128209,140,-33,32,0,2.29035,50,66,0,1699,1193,20,104,88,0,12,63,0,12.2519
319680,188203,127,348607,277071,126,197,159,0,1.29084,92,145,0,4113,3071,45,77,99,0,-31,65,0,12.2587
238991,167448,137,73438,52476,116,-41,58,0,0.29133,113,97,0,1545,1305,20,-18,51,0,9,65,0,12.2733
242701,173226,122,78724,54543,115,-4,57,0,1.29157,55,75,0,848,773,0,-199,26,0,62,51,0,12.2773
429264,278393,136,258027,183586,126,67,69,0,1.29231,23,71,0,4819,3544,50,26,78,0,12,68,0,12.2978
280861,199968,120,91737,64785,117,56,60,0,1.29304,-12,63,0,1937,1644,27,32,70,0,-47,37,0,12.3026
299369,178367,143,221334,130989,131,20,85,0,2.29329,94,91,0,2009,1327,30,36,91,0,58,60,0,12.3036
380450,209930,152,229973,138269,137,-25,72,0,0.293534,63,84,0,3504,2435,44,-11,47,0,-27,44,0,12.3065
391843,204413,149,169996,134735,131,161,104,0,2.29402,-79,78,0,2294,1417,26,42,69,0,-7,67,0,12.3095
485920,282036,153,246828,148691,137,-16,124,0,2.29623,113,111,0,9369,6108,65,56,91,0,21,89,0,12.3358
155100,131006,124,172341,110991,123,90,76,0,2.2977,76,93,0,504,250,0,-58,64,0,36,75,0,12.3544
382297,247923,131,249416,152348,131,-31,71,0,2.29917,40,67,0,3961,2939,44,-16,34,0,35,74,0,12.3788
347905,222184,128,185889,118580,126,149,77,0,0.300147,72,127,0,3186,2061,42,25,53,0,106,77,0,12.3954
415985,283886,124,254116,172595,132,58,77,0,2.30358,145,109,0,2304,1763,33,-7,40,0,-22,41,0,12.412
266088,194454,115,80058,58489,113,-24,79,0,2.30431,87,93,0,19,55,0,-41,62,0,99,70,0,12.4315
412794,221717,147,197246,114044,132,125,126,0,1.3048,141,112,0,3300,2055,46,-32,48,0,111,90,0,12.4344
394359,212019,136,208823,107658,138,54,66,0,0.30529,124,96,0,-99,31,0,209,89,0,-2,60,0,12.4403
137518,81002,127,174058,97097,131,72,64,0,2.30651,240,192,0,126,124,0,-150,16,0,-19,43,0,12.4666
150099,107021,104,105499,74495,111,58,50,0,1.30774,39,104,0,193,133,0,72,68,0,23,74,0,12.4696
277634,190981,126,95535,71660,116,-74,31,0,1.30847,-55,33,0,1089,778,0,-101,27,0,130,74,0,12.4725
317788,220227,128,146961,99541,123,114,69,0,2.30872,-27,69,0,2819,2028,38,-2,44,0,-27,50,0,12.4754
404769,244092,150,182872,108065,131,139,61,0,0.308964,126,93,0,4806,3468,50,-23,65,0,33,60,0,12.4793
176334,145935,113,81241,69361,105,57,93,0,2.30945,160,181,0,738,625,0,28,73,0,75,69,0,12.4842
306917,202810,123,135605,91595,119,143,95,0,0.309699,-56,70,0,2221,1407,30,-17,34,0,95,77,0,12.4881
244213,167584,121,89240,61578,118,58,62,0,2.31019,53,121,0,1210,1036,8,-72,61,0,-48,28,0,12.5018
334397,229578,123,115968,79341,119,6,111,0,1.31141,34,94,0,2047,1538,29,-16,47,0,-23,15,0,12.5116
196091,163542,127,151015,125031,110,73,184,0,2.31166,272,252,0,129,211,0,-44,36,0,-1,57,0,12.5125
493488,286480,159,216150,125953,141,80,80,0,0.311903,211,143,0,2796,1606,38,-78,37,0,-43,44,0,12.5135
280653,203509,128,78098,57496,113,-110,39,0,2.31313,-33,102,0,1074,894,0,-143,65,0,-9,76,0,12.5242
245049,156169,143,155291,102060,127,44,64,0,0.314107,3,154,0,682,540,0,-106,40,0,-61,39,0,12.5408
220089,156343,129,101709,75121,110,7,84,0,0.315577,118,117,0,1681,1410,23,151,93,0,-61,70,0,12.5486
473647,273793,148,275341,161620,144,-22,108,0,2.31607,-11,103,0,3018,2228,39,-94,22,0,187,83,0,12.5516
309904,217442,122,129207,86723,125,86,59,0,0.316312,-11,99,0,1320,1080,10,-3,94,0,22,65,0,12.5565
397081,249821,139,278818,101748,140,109,112,0,1.31729,87,143,0,2608,1841,32,81,79,0,123,88,0,12.574
406434,232344,152,244530,134749,135,15,102,0,0.317781,192,154,0,4116,2638,49,-149,80,0,-59,43,0,12.5975
293608,210047,124,141092,105201,117,74,89,0,0.32072,43,83,0,7681,6239,54,16,79,0,26,78,0,12.6404
394618,205761,155,350116,160040,156,221,132,0,0.32219,80,96,0,2160,1684,30,-27,39,0,89,64,0,12.6707
277961,176898,136,67776,49956,114,89,65,0,1.32243,61,98,0,2173,1803,30,-40,44,0,-4,46,0,12.6746
133743,102983,121,159449,119114,116,101,119,0,0.322924,107,93,0,983,698,0,4,57,0,-17,63,0,12.6765
261363,189912,116,86141,66136,113,-83,28,0,2.32562,7,84,0,1635,1399,22,-45,43,0,43,44,0,12.7058
316579,180726,138,262158,111700,137,2,54,0,0.325863,64,87,0,2023,1533,29,-37,63,0,-68,81,0,12.7097
315986,213344,132,132828,90801,121,34,86,0,2.32635,-14,113,0,1042,782,0,63,95,0,78,50,0,12.7127
384884,245468,146,123018,70482,132,96,87,0,1.32684,88,95,0,2939,2191,38,-120,28,0,29,64,0,12.7195
458910,259509,142,240523,143186,137,42,71,0,2.32856,44,106,0,31,131,0,-102,61,0,0,53,0,12.7341
250235,170762,135,116152,81609,120,-22,48,0,1.33052,71,110,0,2009,1525,28,-57,27,0,114,59,0,12.7546
149037,129917,122,188164,143749,119,165,182,0,2.3315,181,110,0,902,898,0,-26,44,0,-13,67,0,12.7683
394610,216566,136,254651,102990,139,63,85,0,0.331741,77,145,0,1828,1356,25,95,120,0,-78,33,0,12.779
202418,153000,112,62385,47855,82,-23,58,0,0.335415,96,99,0,1395,1064,10,15,65,0,-164,51,0,12.8093
207469,108217,150,244021,102288,148,118,88,0,2.33664,117,108,0,943,749,0,-38,55,0,-160,35,0,12.8259
253023,162065,141,141384,89402,141,7,57,0,1.33713,70,87,0,847,644,0,82,81,0,-58,52,0,12.8269
581618,317388,159,256341,133528,139,-3,78,0,2.33737,91,109,0,2563,1573,37,39,68,0,-99,28,0,12.8405
192377,138522,121,104436,81995,114,25,57,0,1.33786,3,68,0,1946,1576,26,-77,49,0,-53,56,0,12.8493
247656,191708,120,76046,59191,111,-159,11,0,1.3386,124,114,0,9,111,0,-63,18,0,67,59,0,12.861
267954,170290,133,175437,111712,128,97,91,0,1.33933,92,125,0,1668,1283,23,21,63,0,-21,49,0,12.8718
471116,292034,145,152278,87478,135,-63,117,0,1.3408,18,115,0,2633,1969,35,1,49,0,20,105,0,12.8864
303082,183117,137,150684,67427,139,-94,12,0,2.34178,9,119,0,1345,997,0,-6,40,0,32,46,0,12.9089
293173,198539,126,113373,80631,117,45,65,0,0.343497,65,90,0,2015,1522,28,26,58,0,48,54,0,12.9294
143568,94513,128,120569,85483,115,-41,95,0,0.344967,82,104,0,541,440,0,-61,16,0,-11,48,0,12.9577
434737,241764,141,199903,120380,130,-84,30,0,0.345702,146,103,0,2286,1552,34,19,74,0,-127,54,0,12.9704
187908,114914,134,213638,118288,125,-37,75,0,2.34766,-9,37,0,374,266,0,-9,82,0,-26,57,0,13.0153
462309,253401,152,170019,97225,132,-107,53,0,1.34889,112,138,0,3081,2067,42,-35,76,0,-34,66,0,13.0231
308262,201104,123,116207,76684,121,44,64,0,0.349375,70,109,0,2218,1643,31,1,74,0,-154,6,0,13.0319
335697,198813,132,194445,112916,131,-135,17,0,1.34962,5,90,0,1990,1374,29,-52,45,0,118,86,0,13.0338
486165,239141,147,244128,133650,138,71,71,0,1.35036,45,78,0,4977,3089,56,10,64,0,3,67,0,13.0407
363078,191908,141,219719,152673,129,26,115,0,2.3506,46,95,0,5138,3409,53,-83,32,0,-90,26,0,13.0417
358511,235665,128,120543,79606,122,-1,75,0,2.35133,25,87,0,12,85,0,85,92,0,163,107,0,13.0465
371123,217754,126,258746,184128,128,-38,94,0,0.35158,247,136,0,916,671,0,-88,40,0,73,51,0,13.0475
202026,143206,122,94433,70254,116,-24,62,0,0.352314,26,94,0,1636,1389,22,-113,38,0,59,86,0,13.0504
240894,165673,120,102585,75959,116,136,84,0,0.353049,69,102,0,1221,986,0,-36,44,0,-77,31,0,13.0592
323976,230423,122,114909,84715,122,30,120,0,0.354519,50,62,0,6627,5239,52,22,73,0,-78,10,0,13.0748
268428,196082,115,139791,101543,123,203,107,0,1.35476,198,113,0,1472,1209,18,70,88,0,18,82,0,13.0768
240827,169379,135,83235,56569,112,88,86,0,2.35501,37,88,0,1062,891,0,44,65,0,-27,49,0,13.0827
179642,113250,136,217974,130843,126,311,134,0,0.355988,62,87,0,1357,987,0,89,65,0,70,91,0,13.1051
180518,93326,127,261537,136252,130,149,89,0,1.35623,-44,53,0,119,103,0,58,99,0,23,93,0,13.109
230207,177682,112,242551,178379,118,119,93,0,2.35648,113,155,0,194,130,0,30,43,0,12,71,0,13.111
287632,165000,128,89606,64990,122,49,101,0,0.357458,15,93,0,1389,856,0,-34,36,0,-98,20,0,13.1207
414413,258200,134,173270,109284,127,144,105,0,1.3577,101,111,0,2158,1551,29,1,107,0,117,88,0,13.1217
141549,115813,109,138638,104861,109,-97,30,0,1.36064,131,135,0,22,78,0,-83,51,0,44,81,0,13.1539
433354,265719,132,268485,162875,135,232,111,0,1.36138,2,130,0,4960,3531,51,-79,87,0,50,76,0,13.1559
210052,161763,120,76907,56778,114,-33,68,0,1.36432,147,151,0,2860,2419,37,-4,35,0,-26,42,0,13.1939
333659,240039,122,180148,126247,121,143,141,0,2.36456,131,125,0,1370,1127,15,-62,53,0,-56,55,0,13.1988
152795,122270,108,233345,194646,112,198,241,0,1.36505,505,503,0,28,131,0,-44,47,0,9,92,0,13.2008
304533,197474,124,133620,98268,119,-13,99,0,1.36579,-37,30,0,1397,1146,15,112,104,0,-16,57,0,13.2232
294293,198608,140,240408,177942,124,27,113,0,0.369214,-41,69,0,3090,2147,41,-77,37,0,-42,50,0,13.2701
335468,213959,132,148712,98731,126,7,129,0,1.36946,-56,126,0,1237,958,0,51,77,0,48,73,0,13.2701
192993,137166,126,99416,73334,113,-113,21,0,0.369949,-3,42,0,1530,1276,20,-72,57,0,-73,51,0,13.2818
500031,247570,138,168525,77857,143,106,91,0,1.37019,41,93,0,-196,18,0,21,53,0,4,72,0,13.2818
384952,265686,133,105162,65954,122,54,85,0,1.37093,124,123,0,1740,1264,23,16,83,0,174,88,0,13.2945
326789,239153,129,126911,83890,121,7,53,0,1.3724,21,84,0,3427,2666,42,44,58,0,38,101,0,13.3209
554782,303291,158,314582,176117,143,-39,85,0,0.372888,152,93,0,4794,3122,53,40,98,0,-11,75,0,13.3218
188247,151658,112,139854,104046,115,-110,67,0,1.37387,-1,53,0,633,564,0,97,88,0,-23,74,0,13.3316
490739,294046,153,249123,134260,139,78,77,0,1.37681,76,137,0,5973,3985,58,36,64,0,-82,48,0,13.3589
350768,231234,125,153675,96856,127,-9,90,0,0.377296,9,107,0,1912,1423,27,31,49,0,34,52,0,13.3609
415139,264559,128,356924,206736,148,71,69,0,1.37828,157,104,0,9137,6096,63,24,87,0,65,85,0,13.3716
340411,229878,128,118017,78089,123,5,39,0,0.378766,64,94,0,1587,1243,20,-106,58,0,-48,33,0,13.3824
339078,223409,126,152412,106512,123,4,66,0,2.37926,50,70,0,-64,34,0,131,105,0,110,81,0,13.3882
363450,171762,153,382798,219413,146,291,175,0,1.38048,631,383,0,8882,6311,61,75,58,0,67,82,0,13.4038
217719,143388,125,96519,67796,116,98,91,0,2.38072,119,94,0,1355,1031,8,-115,14,0,23,82,0,13.4048
237271,166807,133,92652,66961,114,56,76,0,0.38097,-76,53,0,1364,1168,17,119,107,0,-24,32,0,13.4077
333630,215762,122,121015,79554,126,-60,41,0,1.38121,8,76,0,87,82,0,61,52,0,-34,80,0,13.4087
469203,287378,152,249494,110131,148,78,64,0,1.38195,149,123,0,3324,2504,42,97,77,0,45,85,0,13.4204
286476,180404,142,110497,77531,122,-69,52,0,0.383174,74,82,0,2673,1963,38,-52,41,0,-59,32,0,13.4292
394449,242209,130,198196,111272,136,22,46,0,1.38342,-21,69,0,2202,1528,31,-118,48,0,48,68,0,13.4302
407184,269340,144,166856,102189,127,25,66,0,1.38489,15,50,0,4164,2995,47,63,76,0,61,96,0,13.438
166940,120904,130,198844,129670,119,-33,81,0,2.38513,143,110,0,987,676,0,15,35,0,-55,66,0,13.438
243510,178149,113,85409,62768,114,-1,38,0,0.385378,16,82,0,1186,982,0,41,67,0,101,71,0,13.44
300083,200112,122,181072,110926,133,24,63,0,2.38587,82,112,0,3515,2422,43,-62,46,0,73,58,0,13.4468
279900,192817,119,87844,58572,115,-29,71,0,1.38709,10,85,0,2605,2165,34,-103,32,0,-118,39,0,13.4673
265808,192652,119,199186,150940,118,-132,44,0,1.3915,50,168,0,2121,1833,31,-115,35,0,-41,35,0,13.5669
201233,129214,135,48050,24617,135,-93,45,0,2.39175,3,52,0,1726,1280,20,-148,9,0,-3,72,0,13.5669
194705,118186,126,238210,172869,120,32,101,0,1.39224,135,161,0,-4,61,0,15,69,0,-48,45,0,13.5698
312173,211203,124,247584,190356,123,-24,76,0,2.39322,39,63,0,1172,924,0,-20,36,0,-6,35,0,13.5805
328864,231945,121,94485,63597,119,79,100,0,1.39371,70,77,0,1410,1125,15,-24,49,0,-49,83,0,13.5883
255070,195717,118,106062,83238,114,-84,62,0,2.39395,-16,74,0,693,608,0,-91,41,0,33,54,0,13.5923
256729,162265,120,263640,203921,124,291,171,0,1.39444,125,153,0,3342,2394,42,-98,24,0,26,54,0,13.5952
183331,113881,124,168267,114601,120,-32,97,0,1.39518,99,130,0,126,153,0,-111,39,0,-46,31,0,13.6137
166291,129914,116,151353,95521,128,80,56,0,0.395665,141,120,0,40,96,0,21,92,0,31,34,0,13.6147
303704,210784,118,100723,68572,121,15,89,0,2.39615,-70,75,0,1524,1173,16,130,66,0,20,50,0,13.6186
407780,284508,145,234625,146824,145,76,69,0,0.397869,100,91,0,3190,1913,37,106,81,0,-17,47,0,13.645
222702,162238,124,104508,76226,114,87,78,0,1.39811,77,69,0,1719,1295,22,19,94,0,-39,57,0,13.6499
438088,199821,160,412547,194297,150,15,75,0,1.40032,44,91,0,4606,2759,53,-15,45,0,-76,45,0,13.6684
274266,183205,130,164423,111868,122,38,96,0,0.400808,-26,33,0,1794,1317,24,-20,63,0,58,76,0,13.6713
270220,194050,137,64844,55058,110,-38,77,0,1.40252,-11,52,0,646,544,0,-77,59,0,-45,39,0,13.6967
423842,282595,150,258390,164903,129,101,92,0,0.404482,46,121,0,3669,2236,48,47,57,0,-55,53,0,13.725
304735,203987,124,146416,99776,124,131,81,0,2.40571,103,98,0,2486,1831,35,-79,46,0,31,51,0,13.7445
456314,277533,141,305747,181946,138,138,113,0,2.40644,274,139,0,7067,4534,60,85,74,0,54,76,0,13.7543
542624,277976,156,161465,81188,142,51,91,0,0.406686,-110,69,0,2939,1723,44,79,100,0,-136,45,0,13.7563
376217,259922,124,176849,124597,127,-31,61,0,2.40938,-39,77,0,3246,2551,40,68,59,0,-56,80,0,13.8051
412985,185869,164,195955,115682,146,219,82,0,0.41036,127,109,0,8797,5946,64,-46,44,0,-67,64,0,13.8344
498982,320093,152,246466,153349,137,171,140,0,1.41134,137,159,0,3914,2688,46,116,79,0,30,86,0,13.8431
392398,256216,133,150719,96442,131,-59,50,0,2.41158,17,56,0,2823,1934,37,-24,61,0,-37,40,0,13.8431
338499,230219,132,110916,82312,119,63,82,0,1.41354,-18,73,0,2959,2241,37,-46,94,0,-74,70,0,13.8597
228678,167408,119,84904,63593,111,132,87,0,0.414769,-17,72,0,-28,58,0,-2,71,0,6,45,0,13.8871
264448,170974,120,138678,97711,119,72,75,0,0.415503,89,77,0,280,197,0,160,82,0,-45,46,0,13.8988
400777,247539,143,176059,112828,130,-90,30,0,1.41648,122,197,0,3186,2366,42,-52,43,0,29,68,0,13.9212
493953,236767,145,216278,117649,145,187,102,0,2.41673,120,140,0,3528,2208,47,-56,49,0,10,73,0,13.9369
249819,181003,135,128567,108447,117,-29,67,0,0.416973,61,56,0,3015,2638,37,4,36,0,-55,38,0,13.9378
256332,166871,118,100233,73102,114,-88,49,0,2.41967,-25,74,0,1029,696,0,-14,82,0,-78,59,0,13.9769
524645,281902,148,256011,147694,140,45,38,0,2.42334,192,135,0,4949,3435,52,-54,66,0,15,79,0,14.014
321674,204579,125,131758,87835,125,83,82,0,0.423586,-11,84,0,1384,1010,4,-67,58,0,-22,55,0,14.0169
532168,263896,146,320474,161574,153,70,132,0,0.425055,229,182,0,3953,2305,52,79,66,0,-33,66,0,14.0413
552205,287600,147,300401,166362,140,-16,104,0,1.4253,31,77,0,6670,4306,59,71,58,0,9,59,0,14.0443
269708,197435,117,115252,78938,119,11,53,0,1.42824,-18,66,0,957,727,0,155,63,0,-26,22,0,14.0872
319901,228440,120,102473,71408,122,63,82,0,2.42922,136,127,0,1253,952,0,29,79,0,96,58,0,14.0989
333978,224898,124,175849,119276,128,51,67,0,1.42971,106,108,0,73,127,0,-45,34,0,-15,46,0,14.1106
320822,229546,125,158133,107335,120,-68,67,0,0.430933,85,74,0,159,120,0,85,57,0,72,73,0,14.138
582546,348683,139,261806,141334,137,49,86,0,2.43142,116,87,0,17875,11847,76,-68,61,0,55,66,0,14.1429
207360,112159,120,219592,137920,125,30,91,0,1.43191,-18,71,0,1191,838,0,-131,36,0,73,67,0,14.1458
604846,345461,156,387778,224968,144,131,136,0,2.43289,135,174,0,3507,2200,46,110,90,0,-35,82,0,14.1497
231437,165758,114,91876,61572,117,-57,54,0,0.433137,-58,73,0,1658,1281,22,-35,43,0,69,79,0,14.1497
307331,222333,131,112073,78834,120,-17,75,0,1.43338,118,135,0,1673,1340,22,63,97,0,-49,76,0,14.1507
333279,211671,145,148134,86825,125,31,79,0,1.43412,45,90,0,2000,1365,28,35,59,0,-97,26,0,14.1643
302425,205596,130,106317,75229,116,103,83,0,2.4351,9,78,0,1718,1348,23,-10,50,0,-32,56,0,14.1741
249302,186936,121,109991,81350,118,-73,42,0,0.435342,30,59,0,738,723,0,30,78,0,40,49,0,14.177
280626,192149,123,153518,101192,121,48,65,0,2.43657,86,113,0,1460,928,0,-52,51,0,68,76,0,14.1839
300480,168440,134,92777,57049,127,25,57,0,2.4373,-9,69,0,66,109,0,-62,40,0,-7,71,0,14.1858
642766,454107,152,286707,177646,131,-4,55,0,1.43779,54,124,0,3628,2526,46,12,60,0,-21,74,0,14.1878
276959,207836,118,107766,72487,116,-14,63,0,2.43804,29,83,0,1619,1297,21,-32,34,0,-3,53,0,14.1897
289890,191786,129,91600,65531,120,41,89,0,0.43975,-3,127,0,1176,835,0,-13,75,0,0,70,0,14.2171
376039,237437,141,210972,142243,127,-6,88,0,2.44171,-10,67,0,2786,2046,38,64,81,0,31,48,0,14.2512
158145,105546,124,130005,86995,115,186,110,0,0.442689,2,76,0,1438,1045,9,78,69,0,-172,15,0,14.2639
227321,144531,139,204676,133448,125,-63,44,0,2.44391,44,89,0,5121,3763,50,65,68,0,40,58,0,14.2717
319935,190826,126,222462,146289,130,48,92,0,1.4444,176,185,0,3959,2762,47,-17,49,0,53,54,0,14.2746
180534,142075,110,159710,123696,111,109,178,0,1.44587,380,350,0,267,292,0,127,70,0,-4,72,0,14.3039
354828,231187,142,160159,103037,127,-34,86,0,2.44832,52,104,0,1524,1164,18,62,68,0,9,55,0,14.3547
191342,146494,108,55642,46505,83,165,102,0,2.44906,-29,120,0,374,378,0,26,75,0,-28,50,0,14.3586
438307,273781,152,213226,129672,152,63,61,0,2.44979,135,131,0,3367,2096,41,-29,56,0,-78,54,0,14.3635
212821,163199,122,73603,53532,113,30,73,0,1.45175,16,58,0,1325,1081,11,-132,28,0,-128,19,0,14.4016
333709,233480,120,114494,80594,119,104,112,0,2.4542,6,63,0,1952,1553,28,-86,39,0,11,74,0,14.426
370730,252469,132,100391,71651,125,-40,46,0,1.45469,-14,58,0,2407,1730,33,-124,30,0,62,70,0,14.4308
696186,378017,153,470132,246910,152,300,197,0,2.4564,348,277,0,6064,3888,58,62,116,0,81,49,0,14.4679
424152,262307,130,153610,100149,127,87,79,0,2.45714,138,146,0,2657,1882,36,-11,60,0,81,70,0,14.4884
222552,172632,123,256157,164553,121,48,114,0,0.457384,394,273,0,56,133,0,72,60,0,30,71,0,14.4953
312010,203991,139,122740,80621,122,-137,42,0,1.45836,134,95,0,1501,1201,18,34,81,0,-71,53,0,14.5021
553532,270098,160,381068,211683,148,96,69,0,2.45861,183,140,0,13219,7282,81,-131,31,0,-147,58,0,14.5031
281545,186419,121,180401,131786,119,103,132,0,1.4591,22,155,0,2656,1987,35,-22,48,0,-33,29,0,14.5109
338914,227945,122,147247,93480,124,-24,67,0,0.459589,86,96,0,1743,1219,22,-50,45,0,-90,46,0,14.5187
320231,203233,127,134806,88982,122,-69,28,0,1.45983,-22,102,0,2306,1839,33,79,71,0,36,78,0,14.5187
139604,95855,115,196574,92014,115,30,84,0,1.46057,106,144,0,12,62,0,77,113,0,16,90,0,14.5246
194908,140181,117,211720,127755,122,278,132,0,0.463997,18,128,0,923,521,0,0,29,0,20,61,0,14.5802
393224,242840,140,158951,99880,125,144,65,0,2.46522,-20,96,0,1953,1450,27,-227,18,0,84,102,0,14.5949
303007,199364,125,115349,77541,124,92,73,0,0.466201,-20,57,0,2131,1624,29,-40,81,0,27,54,0,14.6183
302333,218437,117,94150,67013,116,85,126,0,1.46645,-29,48,0,1367,1111,13,-63,55,0,13,66,0,14.6183
320150,213684,120,118906,80891,121,85,110,0,2.46743,-28,71,0,1786,1456,25,-40,50,0,80,61,0,14.6368
463388,301174,132,296331,205140,127,108,82,0,2.46816,186,178,0,4641,3321,49,16,85,0,6,34,0,14.6427
328494,238562,130,68271,50729,118,145,78,0,0.468406,-80,94,0,1100,875,0,28,67,0,-32,61,0,14.6437
