"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
86497.6,51702,109642,35384.2,23630,98135.3,98.28,82.32,26.04,172.05,6455.7,92.04,8.46233
90327.3,48234,122729,48765.4,25930,123251,179.76,159.18,39.06,199.02,9761.4,171.1,8.46343
85769.6,53189,105680,37506.8,26957,91184,41.16,44.1,2.1,132.99,4830.3,79.06,8.46452
48494.6,34818,91278.7,17043.6,12834,87032.1,43.68,43.68,-6.3,80.91,3767.4,34.22,8.46561
89901,56510,104260,23843.4,17527,89153.9,47.04,42.84,30.24,134.85,4858.2,82.01,8.46561
86541.7,45906,123548,60436.3,33186,119350,141.12,85.68,26.04,87.42,726.3,138.06,8.46888
96534.2,55247,114512,48557,27458,115895,135.24,110.04,91.14,228.78,15040.8,146.32,8.47216
62010.9,41939,96901.4,14890.7,11439,85311.3,37.8,38.64,-55.86,96.72,3376.8,43.66,8.47434
28231.7,14202,130277,36787.8,17779,135605,39.48,55.44,17.64,11.16,333,53.69,8.47653
69563.9,47974,95029.4,21115.1,12794,108160,54.6,52.92,-2.1,119.04,5067,60.18,8.4798
30968,21186,95795.3,34697,20981,108379,125.16,84.84,28.56,139.5,4944.6,172.28,8.4798
45377.5,32056,92770.8,24292,17477,91091,70.56,51.66,20.16,133.92,7029.9,72.57,8.48089
62375.6,38965,104911,31848.6,17830,117063,50.4,63.84,-6.3,147.87,5276.7,95.58,8.48089
61359.2,45609,88167.6,21189,16212,85655.2,62.16,54.18,-22.26,58.59,3094.2,38.35,8.48308
95391.8,58317,107200,23546,16544,93273.3,108.36,43.68,-12.6,185.07,10643.4,105.02,8.48526
70040.6,46819,98041,19687.9,15183,84981.1,47.88,35.28,-13.44,94.86,3234.6,31.27,8.48635
133479,78859,110928,67909,35270,126183,126,123.06,102.9,278.07,10015.2,126.85,8.48744
54995.5,36171,99643,23001.7,17878,84318.2,55.44,31.5,-22.26,111.6,6132.6,69.62,8.48744
64687,41209,102874,23945,17517,89585.1,47.88,53.34,35.28,106.95,3637.8,70.8,8.48744
59095.4,33814,114535,45071,24778,119210,116.76,87.78,12.6,126.48,6264.9,197.06,8.49072
55029.1,37869,95233.2,31458,18781,109772,78.12,76.86,6.72,108.81,7455.6,84.96,8.49072
59407.6,43743,89004.8,13152.7,9916,86927.9,21,30.24,2.94,60.45,4000.5,25.96,8.49181
77619.5,45938,110733,26107.2,17470,97937.1,71.4,40.32,66.36,153.45,7720.2,95.58,8.4929
82889.8,51865,104739,29526.8,21284,90916.7,63.84,72.24,11.34,111.6,6310.8,79.65,8.49399
108148,59331,119458,50736.8,32511,102276,126.84,86.1,39.48,138.57,3540.6,87.32,8.49399
77116.9,50401,100274,24476.8,18001,89112.2,83.16,38.64,30.24,89.28,3399.3,46.61,8.49509
60078.9,42202,93297.3,18890.8,14791,83701.2,-11.76,32.34,-10.08,55.8,2852.1,54.28,8.49727
63984.9,41854,100189,15356,11843,84976.2,36.96,11.76,1.26,55.8,3591,23.6,8.50382
79076.9,51920,99814.8,38277.1,24580,102056,105,67.2,-13.44,106.02,5106.6,47.2,8.50491
133360,74499,117315,128606,46139,182672,408.24,245.7,117.18,390.6,17224.2,277.89,8.506
79055.2,52082,99477,41864.8,23982,114404,127.68,77.28,81.9,139.5,6453,118.59,8.5071
42179.9,25387,108886,18348.1,13670,87963.6,-15.12,9.66,6.3,93,2727,40.12,8.50928
110352,64599,111953,56746.2,38519,96547.6,115.92,84,53.76,100.44,6744.6,81.42,8.51037
74880.4,50071,98008.1,68319.7,45307,98823.6,282.24,210,69.3,220.41,11885.4,151.63,8.51146
44928.1,31085,94721.2,16717.7,13533,80958.4,18.48,30.66,7.56,58.59,3459.6,7.67,8.51801
56081.2,35784,102709,20349,15029,88734.6,87.36,40.32,78.96,87.42,3970.8,93.81,8.52784
40385.1,25812,102537,17677.8,13464,86046.7,31.92,13.02,21.42,96.72,4239.9,28.91,8.52784
49540.4,39209,82804.4,14155.7,12221,75910.9,-26.04,20.58,-58.38,24.18,1913.4,8.85,8.53112
34637.4,16490,137659,21321.7,15767,88624.4,49.56,40.32,-15.96,116.25,5215.5,75.52,8.53221
55078.8,35451,101821,22854.7,15654,95682.1,47.88,30.24,10.08,117.18,5039.1,62.54,8.5333
59452.4,41320,94295.1,24873.2,19809,82290.5,102.48,63.84,-38.22,77.19,2893.5,61.95,8.53439
95131.4,54156,115122,36146.9,19500,121483,42,65.52,49.98,125.55,2727,75.52,8.53657
50224.3,35467,92804.6,16655.5,13030,83771,33.6,33.6,-10.5,65.1,5953.5,64.9,8.53657
47984.3,26913,116847,19164.6,13477,93193.7,24.36,26.04,83.16,91.14,3049.2,51.92,8.53767
81204.9,44408,119840,44264.6,26636,108910,122.64,76.44,71.4,159.03,9242.1,94.99,8.53767
108482,79676,89229.7,37069.2,27601,88017.4,162.12,96.18,120.54,137.64,7547.4,101.48,8.53985
79271.5,50126,103642,29883,21411,91467.6,99.96,45.78,4.62,109.74,4712.4,43.66,8.53985
114339,69603,107658,29737.7,21680,89893.4,63,76.44,18.9,158.1,7054.2,79.06,8.54313
92523.9,60403,100387,25448.6,18699,89192,81.48,27.72,-23.52,90.21,3587.4,109.15,8.54422
77361.2,54570,92907.1,34335.8,22739,98959.2,131.88,74.34,21.42,80.91,5818.5,70.8,8.54422
88187.4,53001,109044,42816.5,22905,122507,193.2,83.16,125.16,172.98,9896.4,109.74,8.54531
81837,56195,95440.3,21210.8,15455,89943.3,87.36,36.96,78.12,119.04,4119.3,82.01,8.5464
65604,41002,104859,25594.8,18611,90128.5,43.68,73.5,21.42,121.83,6750.9,121.54,8.54749
66234,45820,94734,21722.4,16213,87806,31.92,51.66,19.74,123.69,5157.9,90.27,8.54749
76092.8,44544,111953,29381.5,20024,96162,53.76,44.52,63,142.29,5223.6,83.78,8.54858
70209.3,45623,100853,38668.6,22219,114055,99.12,73.92,-47.88,124.62,3229.2,100.89,8.54858
54138.7,36389,97502.9,18623.6,13865,88028.8,30.24,62.58,40.74,74.4,5246.1,55.46,8.54858
43449.7,28148,101162,22557.4,15740,93921.2,35.28,31.92,36.96,109.74,6844.5,77.29,8.54858
40873,23076,116080,29621.8,18344,105827,115.08,65.52,118.86,126.48,6520.5,100.89,8.55186
59558.8,39665,98405.3,22228.1,16025,90904.2,69.72,46.2,54.6,96.72,5085,119.77,8.55295
49209.3,37030,87091,12915,10602,79833.8,17.64,9.24,-4.62,-7.44,19.8,58.41,8.55513
102402,57409,116898,48148,26909,117263,122.64,76.86,29.4,159.96,7002.9,156.35,8.55513
44767.8,29091,100853,21972.7,17199,83726,52.08,38.22,21.42,132.06,6096.6,98.53,8.55732
79575.3,49475,105408,24335.6,16155,98722.4,99.96,52.08,33.6,67.89,4193.1,44.84,8.56169
24992.8,17487,93665.5,45684.2,25563,117121,123.48,81.9,-6.3,36.27,455.4,137.47,8.56169
61826.8,46977,86252.4,11203.1,9345,78566.6,3.36,14.7,25.2,88.35,5204.7,23.6,8.56496
71033.2,44399,104850,21751,16031,88919.6,37.8,13.02,39.48,106.02,4354.2,43.07,8.56605
56844.2,37843,98442,20164.2,15371,85972.4,74.76,75.6,37.8,105.09,6317.1,64.9,8.56714
49876.4,36450,89676.3,18376.7,14678,82050.3,73.08,31.5,-15.12,15.81,81,32.45,8.56714
64160.6,41351,101686,20942.9,15183,90398,77.28,67.2,8.82,92.07,3924.9,79.65,8.56824
104415,59021,115941,31585.7,22617,91524,100.8,42.42,60.48,182.28,7158.6,88.5,8.57151
40086.9,25494,103049,16060.8,11710,89885.6,24.36,31.5,5.04,96.72,7666.2,63.13,8.57479
56521.5,35509,104317,32728.9,21617,99223.9,55.44,47.46,60.48,134.85,7894.8,53.1,8.57588
70805.7,45971,100940,32901.1,26263,82100.6,93.24,54.6,-22.26,66.96,5916.6,125.67,8.57697
88274.2,60624,95426.5,24802.7,18072,89944,16.8,43.26,0.84,91.14,5852.7,52.51,8.57697
72391.2,40784,116326,35472.4,24224,95967.5,83.16,38.22,104.58,126.48,6096.6,76.11,8.58134
85731.1,49547,113397,41645.5,22187,123013,114.24,99.96,49.56,192.51,8697.6,129.21,8.58134
42552.3,30103,92638.9,13643.3,10699,83571,68.88,23.1,117.6,37.2,2629.8,5.31,8.58352
62530.3,31254,131119,50775.5,22914,145222,108.36,115.08,102.06,200.88,12659.4,99.71,8.59553
35464.1,22202,104683,23967.7,17715,88667.7,117.6,47.88,118.02,78.12,3560.4,108.56,8.59662
50642.9,34920,95043.9,26745.6,18776,93353.2,57.12,77.7,11.34,48.36,3450.6,53.69,8.59881
63851.9,44379,94292.3,19980.2,15526,84337.6,48.72,58.8,44.52,66.96,4123.8,73.16,8.5999
37924.6,24670,100747,17067.1,12647,88440.8,42.84,35.7,-5.88,54.87,4294.8,35.99,8.60099
96110.7,69337,90842,28215.6,21684,85276.6,197.4,84.84,139.86,53.94,7054.2,237.77,8.60099
76178.2,39022,127938,41336.4,20659,131130,132.72,106.68,49.98,205.53,9472.5,118.59,8.60208
71467.2,50666,92442.2,19733.3,14727,87814.2,57.96,49.56,26.46,56.73,4266.9,73.75,8.60317
44176.3,28630,101123,23612.4,16286,95017.9,41.16,44.94,54.18,108.81,5499.9,64.9,8.60426
31968.3,22691,92330.6,34047.7,23811,93710.9,59.64,41.58,-5.04,10.23,459.9,36.58,8.60536
43766.8,25462,112650,23949.2,17130,91625.1,111.72,32.34,-9.66,99.51,2691,99.71,8.60645
31940.3,22401,93444,34398,20469,110133,73.92,57.54,19.74,87.42,3793.5,102.66,8.60645
33544.7,17473,125816,33209.4,16881,128927,99.12,68.46,13.86,106.95,3628.8,95.58,8.60754
85353.1,55370,101024,25813.2,18515,91368.8,63,61.74,11.76,133.92,5147.1,105.61,8.60754
48426,32118,98812.1,21678.7,15886,89433.2,68.88,45.78,-26.88,93.93,5959.8,61.95,8.61082
54650.4,39363,90988.2,29654.5,21631,89845.1,63.84,26.88,-0.42,149.73,5111.1,67.85,8.613
91743.4,55186,108950,35862.1,19882,118210,52.08,71.82,80.64,109.74,5886,61.95,8.61409
82050.5,51503,104407,22433,16418,89546.3,64.68,52.5,18.9,59.52,4302,54.28,8.61737
113730,62992,118324,51435.7,36832,91520.7,172.2,61.32,73.5,285.51,24262.2,113.87,8.61737
64964.2,42958,99108.3,19385.5,14579,87142.4,52.92,65.52,3.78,110.67,3588.3,105.02,8.61955
65315.6,43069,99387.6,21885.4,15929,90042,19.32,23.1,92.82,90.21,9979.2,72.57,8.62064
68041.4,41224,108169,36338.4,24869,95760.7,58.8,60.9,-2.1,114.39,3691.8,60.77,8.62173
82397,54423,99222.2,20804.3,15599,87404.9,56.28,46.2,-4.62,136.71,4248.9,61.36,8.62282
90673.1,54642,108751,32889.4,24197,89078.7,81.48,55.86,35.7,114.39,4953.6,69.03,8.62392
45478.3,29936,99561.3,23343.6,15988,95687.1,89.04,32.76,37.8,76.26,2981.7,49.56,8.62501
98597.8,53745,120229,45501.1,30261,98541.4,85.68,84,73.92,147.87,10824.3,60.18,8.6261
89997.6,51770,113929,33616.8,23735,92821.2,72.24,62.58,29.82,130.2,10549.8,53.1,8.62828
78577.1,53383,96465.7,21838.3,16219,88241.9,104.16,37.8,-54.18,71.61,3450.6,59.59,8.62828
53306.4,34762,100497,19452.7,14807,86098,42,30.24,21,62.31,2369.7,40.71,8.62938
74440.1,57281,85168,57959.2,39921,95148.2,152.88,133.98,39.06,115.32,7433.1,130.98,8.62938
47714.8,28990,107866,39363.2,26558,97134.9,65.52,47.46,75.6,195.3,10910.7,78.47,8.63047
130225,71294,119708,65746.8,31715,135859,111.72,105.84,46.2,213.9,13338,126.26,8.63047
63231,42004,98655.1,33390,22512,97203.6,111.72,45.78,54.18,83.7,6085.8,49.56,8.63483
75779.9,52209,95123.7,18459.8,13917,86928.5,35.28,12.18,70.14,54.87,2516.4,18.88,8.63593
67986.1,39746,112100,23093.3,15734,96189.2,49.56,36.12,26.88,99.51,5226.3,35.99,8.63593
64266.3,40891,103000,38869.3,27240,93514.7,57.96,82.74,100.38,94.86,4641.3,83.78,8.63702
135334,74978,118292,65879.5,31818,135693,162.12,166.32,75.6,268.77,11188.8,216.53,8.63702
43260,28682,98845.5,23304.1,16339,93473.2,72.24,31.5,-46.2,108.81,4505.4,40.12,8.6392
62187.3,37055,109985,28035.8,19804,92777,70.56,33.6,33.18,109.74,4887,31.86,8.64029
71176,50034,93228.4,27766.2,21198,85842.3,87.36,57.54,44.94,39.99,3496.5,28.32,8.64138
45150.7,27730,106707,21060.5,15614,88396.3,42.84,-2.94,30.66,55.8,3060,29.5,8.64248
71211.7,42234,110502,18097,13241,89570.5,45.36,29.82,54.6,38.13,322.2,29.5,8.64357
101658,57336,116196,28329.8,18821,98646.4,89.88,34.02,15.12,164.61,9733.5,73.16,8.64357
52730.3,30885,111890,26256.7,19365,88859.3,58.8,36.54,39.9,88.35,3573.9,43.07,8.64357
52357.9,33922,101153,54041.4,37550,94318.4,164.64,123.06,94.5,132.06,7199.1,108.56,8.64357
50285.2,32573,101172,29184.1,21017,91003,84.84,71.82,20.58,35.34,2698.2,71.39,8.64466
92810.9,52294,116313,42761.9,20470,136905,145.32,86.1,-0.42,154.38,4658.4,133.34,8.64575
47391.4,38926,79788.4,23313.4,20115,75956.5,47.04,28.56,82.32,78.12,2262.6,96.76,8.64793
106065,63667,109179,30126.6,23111,85430.2,59.64,72.24,17.22,140.43,7326,41.3,8.64793
72907.1,37837,126280,57946.6,28800,131861,141.12,121.8,56.28,232.5,10091.7,107.38,8.64793
57237.6,40333,93003.8,22921.9,16617,90402.1,57.96,46.62,60.06,93,4031.1,70.21,8.64793
88550,56761,102239,20177.6,14932,88558.9,100.8,42.42,-6.72,97.65,1936.8,56.64,8.64903
56577.5,31889,116274,31016.2,20637,98496.6,146.16,76.02,-10.5,100.44,6880.5,44.84,8.65012
49625.1,31096,104587,18769,14540,84597.1,21,33.6,47.04,91.14,3989.7,59.59,8.65121
60428.2,45453,87127.9,11811.2,9609,80555.9,66.36,29.82,62.16,79.05,2849.4,46.61,8.65121
54463.5,29095,122678,28126.6,18383,100272,83.16,57.54,25.62,81.84,3300.3,142.78,8.6523
39774,20192,129092,43615.3,22336,127972,117.6,92.82,120.54,186,5108.4,143.37,8.6523
53665.5,29893,117654,28507.9,17317,107888,82.32,60.48,98.28,161.82,4731.3,69.62,8.6523
49532,24316,133498,36172.1,22248,106552,31.08,39.06,-5.88,78.12,4631.4,17.7,8.65339
29939.7,25364,77358.8,41485.1,35600,76369.8,225.96,77.28,144.48,0,119.7,153.99,8.65339
41676.6,31277,87326.7,13061.2,9757,87729.4,19.32,19.32,20.58,48.36,2592.9,17.7,8.65449
107431,65694,107173,30388.7,22522,88427,74.76,68.04,45.36,142.29,7509.6,25.96,8.65558
87474.8,51455,111413,47770.8,28722,109000,105,109.2,26.46,155.31,4349.7,85.55,8.65776
34735.4,20934,108743,25579.7,17558,95477.3,76.44,39.9,55.02,80.91,2880,44.84,8.65776
48585.6,40074,79455.7,12071.6,10195,77599.5,49.56,49.14,-22.68,87.42,6402.6,54.87,8.65994
39335.1,26382,97713,17388.8,13562,84028.5,15.12,46.62,-9.66,63.24,1370.7,53.69,8.66213
65109.8,45145,94518.5,16303.6,11844,90211.9,42,28.14,-40.32,64.17,4212,50.74,8.6654
74920.3,52028,94371.8,19204.1,14536,86582.2,71.4,27.3,64.68,121.83,4912.2,27.14,8.67305
58912,41487,93061.8,15817.2,11820,87698.5,36.12,31.5,30.66,60.45,182.7,74.93,8.67632
67314.1,40789,108154,27575.5,19489,92728.7,60.48,48.72,-1.26,71.61,8423.1,38.94,8.6796
51313.5,33468,100481,16805.9,12572,87606.6,32.76,39.9,2.94,66.03,1937.7,52.51,8.68069
56156.1,42452,86691.9,17443.4,13152,86920.1,59.64,28.98,14.28,11.16,1291.5,125.67,8.69051
43518.3,28510,100036,19597.2,13415,95737.8,32.76,25.62,-52.5,84.63,3958.2,64.31,8.69051
65535.4,43578,98557.2,21926.5,16490,87142.3,93.24,28.56,102.9,87.42,6015.6,70.8,8.69161
59164,43402,89336.2,16259.9,12874,82772.1,7.56,15.12,26.04,48.36,3078.9,29.5,8.69161
33505.5,15614,140631,40222.6,19475,135354,-7.56,36.54,65.1,0.93,503.1,24.78,8.69706
68658.1,43721,102916,20422.9,15001,89223.1,10.92,44.1,-3.36,94.86,4348.8,71.39,8.69816
84263.2,54322,101658,20670.7,15182,89229.1,36.12,15.12,10.92,85.56,5167.8,50.15,8.69816
67624.9,48492,91393.7,19024.3,14456,86246.4,15.12,15.54,12.18,97.65,4581,46.61,8.69925
49212.8,31943,100968,13271.2,10447,83252.5,10.92,10.08,2.1,46.5,2316.6,15.93,8.69925
70590.1,49930,92653.6,19122.6,15162,82655.2,50.4,45.78,57.12,68.82,2245.5,69.03,8.69925
84605.5,51854,106929,40388.9,22983,115169,75.6,77.28,33.18,102.3,3900.6,77.29,8.70143
47992,31215,100759,18080.2,13666,86704.3,35.28,54.6,-3.78,60.45,2978.1,73.75,8.70471
50915.2,32422,102917,25921.6,17230,98595.2,59.64,55.44,-6.72,116.25,7513.2,80.24,8.70471
40920.6,26868,99812.9,22024.8,16676,86556.6,61.32,40.32,-2.1,79.98,5641.2,38.35,8.7058
79850.4,48893,107031,30338.3,15984,124390,159.6,84,-29.82,114.39,5399.1,122.72,8.70689
72068.5,41324,114294,27723.4,19509,93130.3,109.2,80.22,4.2,113.46,5211,80.83,8.70798
58004.8,38455,98853.3,15839.9,11623,89312.8,26.04,55.02,-18.48,47.43,3690.9,61.95,8.70798
96437.6,68162,92722.3,22272.6,17290,84422,68.04,26.04,46.62,119.97,4578.3,85.55,8.70798
72483.6,45821,103670,26776.7,19216,91321.6,81.48,85.26,24.36,168.33,5086.8,96.17,8.70798
65941.4,35042,123324,50118.6,33730,97378.4,73.08,44.1,-39.48,173.91,11451.6,94.99,8.71017
58179.1,47451,80352.9,40699.7,35110,75969.6,48.72,89.88,78.12,106.95,9380.7,83.19,8.71126
54165.3,32396,109575,24583.4,16593,97095.2,48.72,52.08,15.12,49.29,3128.4,41.89,8.71126
69430.9,45241,100577,19033.6,13796,90416.3,100.8,38.22,44.52,136.71,4280.4,76.11,8.71344
37614.5,31722,77709.6,16757.2,10238,107267,96.6,33.6,96.18,28.83,837.9,41.3,8.71453
47977.3,32276,97417.3,28527.2,19620,95288.5,77.28,59.22,21,126.48,5306.4,83.78,8.71453
69155.8,45923,98691.2,32761.7,24335,88229.7,70.56,72.66,29.4,93.93,2965.5,150.45,8.71562
118274,65810,117782,79304.4,36266,143310,292.32,113.82,92.4,292.02,16988.4,217.71,8.71672
54232.5,38920,91320.2,30720.5,19173,105007,115.08,97.02,-31.08,156.24,6744.6,92.04,8.71672
61928.3,44093,92044.8,23282.3,18592,82069,32.76,64.26,61.32,93,3040.2,41.3,8.71781
76787.9,47080,106890,25255.4,17397,95139.4,48.72,46.2,55.02,138.57,4401.9,63.72,8.71781
84013.3,47088,116928,39372.5,18340,140693,117.6,117.6,34.86,211.11,9570.6,155.76,8.71781
34526.1,22875,98915.9,22785,15734,94905.2,42.84,35.28,-2.52,82.77,3697.2,50.15,8.7189
78673,48968,105291,25408.3,18053,92237.3,37.8,28.14,26.46,162.75,8136,82.6,8.7189
67987.5,46716,95376.9,15942.4,12668,82475.4,4.2,0.42,-2.1,92.07,3055.5,32.45,8.71999
81212.6,50019,106407,41017.2,21451,125314,89.88,77.28,42.42,93.93,6174.9,102.07,8.72108
87750.6,55975,102739,24705.2,17327,93442.7,77.28,41.58,69.3,126.48,7376.4,53.1,8.72327
38266.2,27917,89831.1,19512.4,14064,90924.5,15.12,43.68,46.2,65.1,3626.1,53.69,8.72654
95557,54973,113918,30859.1,21552,93837.2,82.32,75.6,18.48,125.55,4902.3,71.39,8.72654
57255.8,35795,104828,21359.5,15855,88288.7,84.84,49.98,-10.5,64.17,3843.9,90.86,8.72654
38547.6,25898,97546.4,30305.5,22366,88800.1,125.16,13.86,62.16,50.22,1899,120.36,8.72873
41986,31468,87441,13503,10344,85550.3,62.16,40.74,65.52,41.85,2027.7,11.21,8.72873
70739.2,41640,111334,41877.4,28184,97377,126,107.1,89.46,71.61,3685.5,128.03,8.72873
37981.3,27306,91157.4,20911,13591,100833,91.56,43.68,26.04,42.78,3077.1,54.87,8.72873
47721.8,27992,111728,20880.7,15720,87050.8,25.2,40.32,54.6,93.93,3607.2,10.62,8.73091
59554.6,38399,101643,24589.3,18882,85345.1,56.28,35.28,25.62,90.21,4829.4,26.55,8.73091
98009.1,62647,102529,54096,22875,154983,145.32,81.48,23.94,92.07,4527,146.32,8.732
64115.1,35155,119523,48342,26431,119865,144.48,97.86,43.68,163.68,7298.1,181.72,8.732
60066.3,44080,89303.7,17225,12580,89734.5,53.76,61.32,-0.42,74.4,3849.3,27.73,8.73528
61965.4,46065,88157.3,14903.3,12101,80712.4,58.8,16.8,28.14,66.96,2083.5,28.32,8.73528
75827.5,49770,99847.9,18695.9,14263,85904.3,42,28.98,46.2,40.92,136.8,35.4,8.73746
52455.2,25494,134844,46757.8,17862,171555,101.64,86.52,32.76,70.68,3699.9,90.27,8.73746
64792,44131,96218.3,21078.1,15227,90718.8,55.44,19.32,3.78,82.77,3868.2,62.54,8.73746
95263,57261,109030,25283.2,17904,92546.8,105,26.04,34.44,92.07,3823.2,63.13,8.73855
72933.7,52389,91236.4,79023.8,62073,83432.5,94.08,140.28,43.26,41.85,2001.6,37.17,8.73855
69747.3,42568,107380,30093,20529,96067.8,105.84,52.92,34.86,176.7,8118.9,79.06,8.73964
63121.1,39115,105757,43075.2,19382,145649,132.72,100.38,75.18,71.61,792.9,102.07,8.74074
58464.7,37670,101713,21426.7,15990,87818.7,47.88,28.14,2.52,74.4,4420.8,37.17,8.74401
50775.9,34657,96016.7,17128.4,13065,85918.8,58.8,57.54,80.64,81.84,4436.1,61.36,8.7451
44333.8,31621,91883.9,18650.5,14053,86976.5,44.52,14.28,84,90.21,3900.6,51.92,8.74947
63481.6,33874,122818,29927.5,17214,113938,104.16,66.78,75.18,143.22,7919.1,82.01,8.75056
44665.6,30955,94563.2,22476.7,16171,91091.1,65.52,52.08,56.28,47.43,2897.1,35.4,8.75056
43029.7,21322,132258,67104.2,30387,144724,110.04,117.6,128.1,41.85,1070.1,84.96,8.75275
82137.3,49551,108635,31610,21951,94373.6,82.32,49.98,-15.12,139.5,6280.2,124.49,8.75275
91646.8,50135,119800,26872.4,18011,97779.8,82.32,93.24,70.98,195.3,7732.8,70.8,8.75384
77137.9,52048,97127.8,16651.3,13044,83660,19.32,42,28.56,93.93,4292.1,30.09,8.75493
43242.5,29631,95641.1,19467.8,13483,94626.1,76.44,35.28,38.22,72.54,4343.4,28.32,8.75711
100971,74668,88621.9,52063.2,35096,97219.5,122.64,135.24,45.36,93.93,4072.5,165.2,8.7593
48794.2,32343,98870.8,25881.2,16859,100608,57.96,35.7,92.4,64.17,424.8,67.26,8.7593
65910.6,43933,98320.6,38001.6,31632,78732.7,140.28,120.12,93.66,87.42,3123.9,189.98,8.7593
87477.6,48264,118783,33084.2,22609,95900.3,107.52,88.2,3.78,138.57,5626.8,70.21,8.7593
40427.1,23105,114669,42370.4,27029,102734,57.12,75.18,34.02,65.1,3603.6,73.16,8.7593
61721.8,41013,98627.3,32880.1,23249,92684.9,38.64,41.16,40.74,68.82,5070.6,32.45,8.76039
52131.1,36662,93188.1,20230.6,15882,83480,43.68,19.32,-22.68,87.42,4554.9,22.42,8.76039
98680.4,53129,121725,59042.8,39085,99000.3,227.64,61.32,69.3,132.99,5267.7,168.15,8.76039
86946.3,51021,111682,23541.8,16496,93528,126.84,55.86,64.26,141.36,4960.8,74.34,8.76148
55611.5,26852,135728,34136.8,22084,101304,65.52,72.24,23.94,175.77,10016.1,107.38,8.76475
92778.7,50320,120834,65558.6,39484,108815,131.88,108.36,-28.14,200.88,12857.4,58.41,8.76585
74818.1,39752,123347,31712.5,21048,98741.5,89.88,98.28,10.92,175.77,5914.8,66.67,8.76803
61674.2,35100,115153,21977.8,14757,97603.5,71.4,57.96,40.74,126.48,2295.9,84.37,8.77021
140511,81703,112707,37574.9,23055,106810,80.64,59.22,46.62,188.79,6385.5,48.38,8.77021
51753.1,37992,89273.8,19933.2,14821,88141.3,58.8,47.88,-7.98,103.23,5070.6,6.49,8.77131
86417.8,47058,120351,52475.6,34522,99618.9,140.28,94.08,47.04,110.67,6291,50.74,8.77131
92097.6,59846,100854,28204.7,21306,86755.9,44.52,44.1,7.98,95.79,6075,57.82,8.7724
63703.5,41096,101588,30113.2,21820,90444.4,82.32,50.4,-23.1,69.75,5904.9,50.74,8.7724
71034.6,45412,102513,32395.4,20456,103787,78.96,42.42,34.86,86.49,7956.9,28.91,8.77349
38482.5,20967,120284,26185.3,17919,95768.8,59.64,38.64,-8.4,80.91,2787.3,48.97,8.77786
85078,46538,119809,34054.4,22371,99762.7,84,66.78,82.74,160.89,7770.6,109.74,8.78004
92882.3,60267,101003,23982.8,17286,90925.6,59.64,64.68,88.62,141.36,5177.7,51.33,8.78004
42647.5,22385,124858,33217.8,13377,162739,107.52,77.7,120.96,46.5,3322.8,52.51,8.78222
95777.5,52551,119443,21441.8,15283,91946.1,138.6,31.5,40.74,191.58,11115,63.72,8.78331
61080.6,34630,115593,40848.4,25690,104205,111.72,113.4,9.24,146.94,6113.7,120.95,8.78441
41887.3,30295,90613.2,19633.3,15279,84212.9,58.8,53.34,6.3,81.84,3506.4,37.76,8.78441
59275.3,35154,110504,34303.9,21930,102514,141.96,68.88,76.44,145.08,5451.3,203.55,8.79096
63109.2,36177,114325,30838.1,22061,91609.8,35.28,79.38,82.74,97.65,4378.5,126.85,8.79096
70264.6,44221,104133,46940.9,34688,88685.4,55.44,92.82,16.38,58.59,91.8,45.43,8.79096
59977.4,40611,96788.5,44594.8,27999,104381,54.6,69.3,77.28,225.06,18135,83.19,8.79205
97146.7,66125,96281.4,31778,23456,88787.8,131.88,77.7,65.1,163.68,12938.4,73.16,8.79423
51243.5,35239,95300.5,22670.8,15599,95246.6,71.4,52.08,21.84,35.34,2273.4,7.08,8.79642
47262.6,30798,100572,27214.3,18839,94671.6,54.6,54.18,43.26,91.14,2900.7,106.2,8.79751
89102.3,47174,123784,47555.8,27830,111988,47.88,90.72,10.5,220.41,11314.8,41.3,8.79751
87479,48389,118478,51562.6,30961,109144,130.2,123.48,34.44,195.3,8549.1,116.82,8.7986
92576.4,67704,89611.9,17058.7,13457,83076.5,35.28,16.38,40.74,100.44,3684.6,65.49,8.7986
36316.7,27836,85502.6,42053.8,29957,91999.7,257.04,87.36,55.86,38.13,1231.2,178.77,8.80078
54978,32745,110033,16258.2,11789,90380.6,62.16,26.46,15.54,113.46,7555.5,57.82,8.80188
36520.4,22162,107996,23685.5,14478,107215,36.96,31.92,13.44,84.63,3735,71.98,8.80406
49996.8,34736,94328.4,15473.6,12044,84198,34.44,49.98,46.62,96.72,5706.9,95.58,8.80515
63687.4,36910,113081,42881.2,26323,106761,117.6,73.5,-33.6,93.93,4067.1,109.15,8.80515
45697.4,31218,95932.6,23460.4,17442,88149.2,10.92,83.16,-25.2,97.65,3027.6,24.78,8.80952
42611.8,29936,93285.9,15769.3,11916,86728.6,34.44,34.44,-26.88,65.1,4857.3,16.52,8.81061
39230.8,24968,102973,16042.3,12460,84378,13.44,25.62,-7.56,93,3044.7,34.22,8.8117
64499.4,37938,111419,34539.1,21413,105709,68.88,54.6,41.58,117.18,4352.4,99.12,8.81934
55980.4,34865,105227,16958.8,12585,88312.2,73.08,52.08,65.1,87.42,3893.4,73.16,8.82153
