"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%5) - 0.5 + (Event #/(7059 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
188992,130414,124,244711,144801,126,1200,651,0,4.10184,526,386,0,-21,102,0,361,247,0,2128,1118,27,10.1278
457660,229140,176,288480,154016,161,5608,2796,68,4.10326,1168,754,0,361,196,0,602,262,0,5163,2486,68,10.1621
303941,226789,121,89651,67979,115,1598,1048,12,3.10382,281,223,0,46,79,0,285,182,0,1740,1276,21,10.1746
322205,227699,138,240497,170992,122,267,159,0,4.10609,254,281,0,-2,74,0,219,191,0,1306,998,0,10.2298
447167,262665,138,216120,142055,133,5039,2812,52,0.106232,645,598,0,-13,45,0,427,263,0,3572,2611,39,10.2318
434385,264679,140,272866,163582,136,3608,1999,42,1.10637,622,457,0,-42,85,0,526,292,0,2936,1650,41,10.2339
383773,255900,127,169705,109254,124,1033,562,0,0.106941,645,475,0,-64,25,0,166,181,0,2533,1783,31,10.2474
200203,146997,117,323847,236779,121,175,234,0,4.10751,679,565,0,123,90,0,88,61,0,-21,48,0,10.2631
418068,266451,138,222172,139496,128,1954,1086,17,0.108357,515,367,0,-24,83,0,271,219,0,2450,1445,35,10.2683
414350,245450,136,136797,75714,129,1357,590,0,1.1085,611,342,0,72,53,0,394,239,0,2772,1473,38,10.2703
305424,202073,126,135592,95340,118,222,112,0,1.11062,482,346,0,-4,85,0,186,96,0,1267,950,0,10.3047
327123,227691,122,126662,87617,123,1269,913,0,0.111898,436,390,0,-96,59,0,221,171,0,2005,1433,25,10.3307
478629,265901,140,186792,94725,142,1698,887,0,2.11289,558,454,0,224,140,0,424,216,0,3182,1442,48,10.34
346220,245639,117,167702,116571,120,1786,1072,12,3.11303,682,654,0,70,77,0,212,201,0,2336,1676,29,10.34
346692,243804,128,147778,96068,127,913,648,0,0.113314,353,382,0,113,129,0,318,179,0,2295,1536,29,10.34
279974,150526,132,294634,154453,136,1409,778,0,2.11431,457,382,0,16,87,0,158,171,0,2399,1247,32,10.364
435388,286515,140,205744,121112,139,1623,904,0,1.11487,542,524,0,20,83,0,297,240,0,3126,1779,41,10.3671
351185,204466,142,169799,113608,142,449,290,0,4.1153,412,376,0,158,111,0,103,130,0,1675,1246,16,10.3754
239861,183611,119,82327,64360,109,585,449,0,1.11558,362,282,0,50,98,0,244,187,0,1314,968,0,10.3775
178781,118981,133,116489,74149,118,0,41,0,0.116147,52,131,0,34,106,0,76,58,0,0,75,0,10.3848
244923,174102,116,182632,146423,114,814,584,0,4.11671,143,128,0,-70,49,0,149,150,0,1273,822,0,10.3879
333861,236619,137,127695,83599,121,686,367,0,0.116856,508,456,0,16,88,0,561,277,0,2412,1554,31,10.3889
373882,239538,131,113011,85752,118,1601,781,0,4.11884,856,674,0,17,105,0,508,379,0,3619,2641,39,10.4149
249787,189874,116,128652,93572,118,2445,1635,32,1.11912,378,266,0,40,71,0,253,166,0,1676,1241,20,10.4212
358808,234936,129,206640,117661,139,4800,3059,47,0.119688,785,583,0,-58,32,0,432,289,0,3443,2130,41,10.4274
273290,195731,117,95305,66320,118,476,345,0,1.11983,427,286,0,89,98,0,197,140,0,1524,1101,13,10.4285
360346,229276,126,224745,151587,130,1461,956,0,2.11997,516,534,0,62,126,0,341,184,0,2528,1634,34,10.4285
386367,246888,146,207721,117016,132,1281,759,0,3.12011,487,352,0,18,55,0,286,169,0,2255,1347,29,10.4305
515880,292331,157,261907,170329,143,362,157,0,0.120397,491,393,0,29,132,0,190,91,0,1867,1103,14,10.4378
305938,213575,132,86857,65615,117,1398,862,0,3.12153,410,272,0,-34,34,0,160,118,0,1346,1003,3,10.4711
364990,236207,140,179434,135705,123,5,86,0,3.12224,271,272,0,61,97,0,66,82,0,1185,859,0,10.4909
455410,233753,155,280941,157986,140,1268,643,0,0.122521,559,388,0,120,108,0,326,198,0,2720,1534,37,10.4929
459241,223059,161,222612,120992,162,1086,573,0,1.12266,543,382,0,31,65,0,293,141,0,2487,1338,26,10.495
306678,214277,118,154079,121782,114,2249,1393,29,1.12337,295,263,0,23,79,0,243,201,0,1560,1189,18,10.5075
196218,147154,129,70274,55995,111,201,243,0,0.123938,125,196,0,101,80,0,168,81,0,1060,792,0,10.5106
370578,223803,131,231895,144068,128,1503,743,0,2.12422,446,394,0,0,93,0,153,154,0,1409,900,0,10.5148
232361,170598,114,96432,66528,114,2031,1017,15,2.12493,309,298,0,118,136,0,158,114,0,1722,1162,17,10.5304
399367,242655,131,149820,97758,126,752,452,0,3.12578,570,448,0,-42,55,0,353,251,0,2755,1675,36,10.545
260574,151339,129,195707,117702,127,320,226,0,4.12592,280,266,0,11,83,0,64,85,0,276,130,0,10.547
358552,230405,131,221638,132472,131,1337,650,0,0.126062,292,272,0,19,80,0,275,127,0,1631,1101,13,10.5481
199676,143622,114,163947,133852,117,3152,2444,34,1.1262,344,280,0,217,161,0,251,204,0,1698,1340,21,10.5481
360287,232456,132,166777,107729,126,1987,1167,22,2.12635,482,444,0,92,90,0,214,135,0,2203,1363,29,10.5502
227955,155060,120,102431,70260,119,926,536,0,3.12649,301,242,0,1,74,0,271,259,0,1377,888,0,10.5543
218856,137108,121,60041,38344,117,514,272,0,4.12663,113,108,0,-149,37,0,81,55,0,473,378,0,10.5543
239179,157917,131,128438,84951,127,1610,845,0,1.12691,333,288,0,146,125,0,164,138,0,1674,1074,14,10.5616
254030,189252,113,90951,62806,118,927,532,0,3.1272,304,250,0,98,123,0,358,220,0,1234,839,0,10.5678
241358,173730,114,174577,134597,116,667,329,0,4.12734,472,427,0,-32,33,0,315,136,0,1544,1143,15,10.5678
456667,226045,153,233238,143479,146,162,105,0,0.127479,708,441,0,52,87,0,477,179,0,2919,1261,43,10.5699
261571,192516,119,101889,69519,118,684,443,0,2.12776,467,306,0,121,76,0,81,57,0,1194,808,0,10.5751
143271,110332,126,155862,97648,121,210,123,0,4.12805,124,130,0,119,87,0,138,110,0,810,414,0,10.5803
279388,179261,136,137923,99542,122,403,209,0,2.12847,198,127,0,13,82,0,46,96,0,759,419,0,10.5959
298517,176409,132,131035,89745,126,901,463,0,0.128895,235,424,0,164,84,0,136,99,0,1249,776,0,10.6043
287232,183714,130,190056,119570,126,1613,1218,15,2.12989,341,221,0,-29,50,0,136,106,0,1482,961,0,10.6271
221280,168585,118,77429,56423,109,252,230,0,3.13003,148,102,0,35,64,0,136,160,0,904,617,0,10.6313
320635,214340,133,182017,106407,133,1298,567,0,0.130312,533,444,0,-56,78,0,353,160,0,2394,1373,30,10.6323
495766,266540,153,251669,128569,147,3515,1378,50,1.13045,711,490,0,192,110,0,463,269,0,3579,1930,46,10.6334
418612,222554,137,238027,146259,133,7333,4523,57,2.13059,813,719,0,58,51,0,479,321,0,3801,2702,42,10.6334
587606,294869,165,243406,125843,142,1879,977,0,1.13116,1095,922,0,112,146,0,751,469,0,5127,3138,54,10.6469
531126,268519,152,413179,219653,159,2365,1110,19,2.1313,1138,785,0,134,88,0,589,281,0,4746,2593,54,10.65
161859,144297,100,290948,237603,111,4054,2987,40,3.13144,630,525,0,130,119,0,11,95,0,1136,1023,5,10.65
352362,236828,128,134851,91336,121,1061,654,0,4.13159,229,185,0,38,60,0,185,108,0,860,581,0,10.6511
370186,258263,144,147867,98588,120,656,434,0,2.13201,516,425,0,135,89,0,196,204,0,2290,1539,31,10.6615
166535,135704,110,261704,187991,125,2650,1905,31,1.13258,532,431,0,200,141,0,119,134,0,702,578,0,10.6677
265950,163552,122,175621,121541,123,1082,672,0,3.13286,438,302,0,-5,67,0,390,236,0,2461,1677,30,10.6739
296780,207900,123,131947,91272,120,1036,680,0,0.133144,521,308,0,130,103,0,261,237,0,1980,1252,22,10.676
446203,251997,141,260561,118565,140,2591,1742,31,0.133853,941,624,0,91,74,0,452,203,0,3289,1598,48,10.6833
203422,159583,111,66015,51544,111,857,620,0,4.13442,218,284,0,118,71,0,280,110,0,797,595,0,10.6989
150551,113629,101,112985,57456,123,862,749,0,3.13499,109,106,0,72,94,0,181,109,0,720,370,0,10.7104
482124,266136,150,461618,266018,139,5907,2816,62,4.13513,1711,1166,29,-55,104,0,863,572,0,7494,4685,61,10.7114
225408,163816,122,143891,92959,116,617,343,0,3.13569,280,262,0,166,86,0,238,85,0,1317,789,0,10.727
369151,224327,136,177393,104437,131,2338,1191,30,4.13584,655,513,0,78,74,0,373,185,0,2767,1798,35,10.728
283705,211555,119,127574,96019,117,2646,1625,35,2.13626,341,235,0,57,70,0,180,164,0,1443,1051,9,10.7291
404626,252144,135,202509,112757,133,3091,1605,43,3.13711,707,638,0,49,113,0,395,279,0,3433,2064,43,10.7416
185431,151173,111,84463,71117,106,256,209,0,4.13725,165,196,0,80,92,0,15,63,0,891,804,0,10.7416
212032,135596,129,130858,83722,126,1111,586,0,0.137394,544,395,0,-2,90,0,222,148,0,1410,909,0,10.7436
406909,242148,129,262095,161996,133,505,224,0,1.13754,750,579,0,98,72,0,416,299,0,2990,1953,38,10.7457
524970,320753,144,327654,183939,147,2119,1120,18,3.13782,803,703,0,41,84,0,576,307,0,3711,2207,45,10.7509
300224,206450,119,101274,67622,117,1473,960,0,2.13839,327,183,0,40,86,0,101,155,0,1043,777,0,10.7592
268391,180794,117,94220,76802,111,-22,130,0,4.13867,495,335,0,-89,64,0,280,203,0,1445,1371,17,10.7613
281473,201162,114,93443,65567,112,1829,1048,14,1.13895,354,333,0,-72,28,0,292,120,0,1483,1099,12,10.7665
392986,240176,129,184608,116589,129,1345,693,0,0.139518,549,540,0,193,98,0,366,166,0,2287,1475,28,10.7728
484402,262232,144,296680,174973,152,1605,819,0,1.13966,766,577,0,95,94,0,316,254,0,3126,2070,38,10.7728
290622,191623,124,88437,61723,117,860,494,0,0.142351,277,247,0,70,74,0,170,110,0,1326,864,0,10.8092
292540,202469,121,113743,79446,117,935,572,0,3.14278,376,343,0,-24,64,0,264,124,0,1578,1050,11,10.8185
321275,218342,141,160055,83497,132,851,405,0,0.143059,460,335,0,119,102,0,303,160,0,1754,1029,9,10.8196
558705,268653,160,242537,110218,148,1323,798,0,3.14348,395,252,0,-10,74,0,250,226,0,1803,1080,13,10.8217
249907,174869,128,98332,67249,116,2025,1147,24,4.14363,1184,933,0,115,115,0,854,588,0,6072,4030,51,10.8227
471669,278946,144,276477,154917,134,1781,969,0,0.144476,680,530,0,80,104,0,291,237,0,3118,1943,38,10.8383
353605,241861,132,183802,122974,128,907,571,0,1.14462,488,367,0,-85,90,0,227,173,0,2006,1394,23,10.8456
391671,251409,148,231428,135626,129,1395,724,0,2.14476,259,227,0,-110,33,0,268,142,0,1784,894,0,10.8477
296448,200564,124,136616,89803,125,810,491,0,3.1449,343,324,0,9,82,0,147,157,0,1429,980,0,10.8477
449395,233764,152,155495,80111,139,895,384,0,4.14504,484,317,0,-153,23,0,308,173,0,2024,1017,6,10.8487
379708,243954,134,279018,155494,132,781,424,0,1.14533,775,629,0,-37,51,0,247,178,0,3182,1783,45,10.8622
345859,197670,141,185107,151401,123,332,252,0,4.14575,327,368,0,-9,120,0,58,155,0,1328,1093,9,10.8695
250120,184091,122,90196,63602,115,702,444,0,2.14618,217,242,0,71,112,0,146,112,0,1054,670,0,10.8768
418016,216789,144,369917,172160,148,1647,836,0,3.14632,670,403,0,-71,49,0,224,186,0,2450,1409,27,10.8778
558313,289760,157,340052,172188,139,2222,1129,19,4.14646,1107,809,0,104,90,0,524,398,0,4984,2855,53,10.882
233423,182095,116,95817,65972,112,2121,1222,23,4.14717,362,353,0,53,65,0,217,185,0,1862,1294,21,10.8872
231913,168332,119,102983,77278,114,10,69,0,0.147309,40,116,0,22,108,0,81,74,0,397,289,0,10.8872
169621,92655,143,224514,144608,126,1423,837,0,3.14773,594,510,0,147,134,0,250,252,0,1879,1230,20,10.9007
473392,250102,145,298455,154110,140,1320,605,0,2.1483,1027,867,0,140,175,0,517,262,0,4288,2587,49,10.9101
332748,204592,132,237770,146525,135,1241,677,0,4.14858,818,581,0,-90,58,0,477,242,0,3344,1915,40,10.9122
484058,297612,131,232447,151268,128,720,509,0,0.148725,727,635,0,36,71,0,307,239,0,2694,1968,33,10.9122
225603,181190,106,92302,77672,72,718,538,0,3.14915,430,482,0,-15,58,0,318,190,0,1608,1374,21,10.9163
283273,193180,118,91098,65734,117,665,370,0,1.15028,392,291,0,-25,72,0,17,93,0,1220,845,0,10.9309
222440,152769,129,150064,118367,112,0,68,0,3.15057,-19,97,0,3,90,0,41,87,0,109,137,0,10.9309
151809,124597,103,155681,131471,107,381,346,0,1.15099,437,473,0,-19,69,0,8,46,0,449,370,0,10.9392
257183,185745,128,99546,71018,119,925,495,0,0.151558,293,272,0,73,126,0,269,154,0,1229,864,0,10.9465
240457,174427,122,99876,75651,113,301,222,0,2.15255,156,163,0,12,46,0,130,95,0,475,324,0,10.959
374849,244453,124,265928,179798,128,2961,2057,33,3.1534,1441,1084,16,120,144,0,810,423,0,5137,3471,49,10.9683
133184,90361,116,160897,96799,116,262,153,0,0.153683,280,232,0,-35,98,0,114,107,0,798,447,0,10.9808
180987,120903,135,216842,114676,133,386,203,0,1.15382,239,121,0,120,95,0,-89,70,0,536,356,0,10.9891
266266,180899,119,84366,64205,117,1639,1093,13,3.15411,428,476,0,12,62,0,270,238,0,2307,1794,28,10.9943
426141,239174,136,208411,130077,133,9470,4468,71,4.15425,1573,1072,21,49,66,0,1151,609,0,7996,4230,65,10.9954
389263,240236,135,134680,87982,126,475,243,0,1.15453,264,253,0,-16,85,0,208,95,0,1002,560,0,11.0006
211297,165589,109,112890,78263,131,6908,4333,55,2.15467,690,558,0,132,94,0,489,286,0,3575,2335,41,11.0016
336172,205652,130,198822,107484,146,1578,827,0,3.15552,578,324,0,88,72,0,286,162,0,2528,1257,32,11.0172
374325,241293,141,135864,95302,122,1201,772,0,0.155807,200,247,0,63,67,0,97,67,0,1328,840,0,11.0287
296510,227559,136,101159,67298,120,411,208,0,3.15694,137,150,0,100,96,0,39,83,0,464,394,0,11.0464
333827,208963,145,166569,105871,145,508,173,0,4.15708,196,146,0,69,66,0,-38,113,0,1006,478,0,11.0464
161522,128846,109,87681,70207,108,346,270,0,1.15737,96,159,0,-51,72,0,42,66,0,406,399,0,11.0536
290076,201596,127,148544,105828,119,1966,1110,18,4.15779,547,488,0,-42,65,0,302,201,0,1768,1212,19,11.0609
435551,284212,131,191582,113057,136,1110,509,0,1.15807,767,640,0,23,109,0,440,269,0,3662,2251,42,11.0672
307686,223909,122,102230,67792,118,1574,912,0,2.15822,400,352,0,-18,56,0,376,204,0,2085,1340,25,11.0682
333540,193632,157,142551,95665,143,399,127,0,2.16034,273,263,0,-182,32,0,242,135,0,1787,1424,20,11.0994
159790,135963,104,104285,89306,107,740,584,0,0.160765,322,284,0,63,53,0,-21,66,0,431,332,0,11.1036
373863,247134,129,130785,82515,132,1202,612,0,2.16105,226,216,0,28,53,0,211,170,0,1552,963,0,11.1046
404749,213433,138,171873,91069,134,1603,823,0,3.1619,558,438,0,-113,70,0,348,192,0,2092,1200,21,11.1213
307544,217902,121,180893,126838,120,2569,1737,34,2.16246,1069,1012,4,31,47,0,613,383,0,4608,3376,46,11.1348
205802,116818,138,279192,172755,129,188,153,0,4.16275,479,422,0,91,127,0,105,103,0,88,38,0,11.1369
349032,238999,124,159903,102290,124,1782,1089,12,0.16289,437,442,0,-110,53,0,377,196,0,2251,1397,27,11.1389
251753,151406,129,207651,146839,130,3965,2435,44,3.16402,649,753,0,104,194,0,533,317,0,3738,2224,44,11.1545
294742,181213,129,103760,68101,120,519,408,0,0.164306,238,348,0,-47,81,0,103,82,0,1183,899,0,11.1712
279703,216364,115,107510,75287,109,1456,876,0,4.16487,381,387,0,28,82,0,137,155,0,1680,1213,17,11.1785
187470,152664,124,186980,155088,110,4298,3763,37,1.16516,1062,995,0,104,99,0,57,136,0,857,840,0,11.1826
233271,173699,128,114617,94158,114,1125,624,0,2.1653,120,115,0,35,68,0,70,76,0,362,237,0,11.1847
315612,217844,141,171029,92214,141,1628,1184,13,0.165722,525,387,0,33,60,0,255,148,0,2789,1596,30,11.1868
384866,258722,138,169498,105191,128,1074,533,0,2.16601,607,498,0,214,110,0,415,217,0,3021,2009,37,11.1878
197297,138631,134,313178,180433,134,329,198,0,4.16629,279,227,0,76,111,0,187,134,0,1306,729,0,11.192
414305,212475,134,159381,87540,130,1249,824,0,4.167,602,520,0,139,95,0,342,178,0,2605,1661,31,11.2045
447381,270500,145,228793,150318,130,1179,777,0,0.168555,858,616,0,-25,56,0,417,208,0,2683,1685,33,11.2232
352243,245558,138,156364,110012,125,5728,3276,55,3.16898,862,779,0,79,72,0,467,381,0,3686,2387,43,11.243
329243,206373,144,169766,108230,126,1732,1032,8,3.16969,497,473,0,147,107,0,349,271,0,2448,1677,31,11.2471
285866,207688,131,113598,78920,119,959,441,0,3.1704,297,259,0,37,38,0,214,118,0,1272,881,0,11.2586
369763,260581,133,150493,106189,123,1145,790,0,0.17068,510,363,0,59,87,0,197,176,0,1955,1436,23,11.2627
393206,251359,132,128926,83867,127,882,575,0,3.17181,833,657,0,128,103,0,420,303,0,3380,2253,42,11.2783
386872,268987,141,181258,135731,121,10737,7854,58,0.172096,698,562,0,-20,54,0,394,257,0,3181,2462,37,11.2794
336436,210844,136,205139,132952,127,1749,909,0,2.17238,299,234,0,65,102,0,245,202,0,2323,1310,33,11.2835
200126,164301,121,80361,59685,111,563,525,0,2.1738,147,220,0,77,93,0,198,122,0,1315,1033,7,11.3043
350329,211720,139,218503,121342,134,3780,1870,49,3.17394,886,640,0,74,74,0,453,208,0,3748,2007,48,11.3085
467247,243477,154,350122,186220,144,4041,1998,50,1.17436,1151,1008,4,120,133,0,632,363,0,5400,3398,53,11.3116
327755,213513,138,123911,76259,129,704,429,0,2.1745,413,313,0,30,49,0,371,233,0,1883,1231,18,11.321
158012,112287,125,144027,86953,125,608,286,0,1.17507,390,280,0,35,54,0,68,61,0,1156,616,0,11.3283
462513,251019,144,179755,109977,133,824,527,0,1.17578,620,384,0,-53,77,0,208,121,0,2105,1102,22,11.3366
275394,195822,130,169527,87845,137,1339,807,0,2.17592,521,394,0,174,68,0,462,274,0,2291,1479,28,11.3366
279758,185380,126,181221,114846,129,1429,729,0,0.177054,435,313,0,53,86,0,184,206,0,2065,1344,25,11.3532
276575,186590,122,89784,60868,124,1019,600,0,4.17762,1066,998,0,189,118,0,701,413,0,5067,3513,49,11.3563
292690,194240,130,134955,89149,122,950,489,0,0.177762,177,259,0,159,113,0,313,196,0,1087,684,0,11.3563
367021,217517,133,215829,133670,131,2713,1480,35,1.1779,764,544,0,96,87,0,514,265,0,3318,2076,41,11.3574
301519,187473,141,135719,87911,123,1567,755,0,1.17861,314,262,0,-23,68,0,181,183,0,1475,858,0,11.3699
174545,102950,120,67823,54914,110,436,238,0,2.17875,189,181,0,-41,98,0,153,78,0,808,633,0,11.3699
231757,177997,129,223441,174144,118,1023,722,0,3.1789,660,623,0,102,113,0,459,301,0,2856,2180,33,11.372
428401,240006,149,227881,135672,133,622,380,0,4.17904,767,560,0,56,48,0,353,231,0,2928,1915,36,11.374
290070,190500,130,111705,67645,121,380,250,0,0.179178,330,257,0,7,98,0,82,158,0,1011,657,0,11.3761
169990,132241,107,70663,57254,107,31,50,0,2.18017,77,73,0,-66,56,0,-66,49,0,565,415,0,11.4042
373416,233695,137,169529,102243,138,3408,1738,43,2.18088,738,600,0,43,91,0,409,286,0,3475,2048,45,11.4208
521653,297280,140,250312,141165,136,1871,960,0,3.18102,713,549,0,46,66,0,393,268,0,3117,1806,39,11.4219
285870,182132,137,83114,54613,121,721,411,0,0.181303,257,240,0,9,62,0,126,73,0,1239,901,0,11.4281
342073,222467,126,117776,76009,122,3125,1605,41,3.18173,371,260,0,9,108,0,227,163,0,1906,1117,18,11.4354
335824,204990,126,169234,109072,129,868,518,0,0.182011,530,349,0,197,101,0,227,187,0,1711,1147,16,11.4406
237013,164461,118,117266,81955,115,1165,581,0,4.18258,293,287,0,139,116,0,181,143,0,1232,726,0,11.4552
361019,238101,140,147995,101105,129,1515,863,0,0.183428,487,484,0,-67,49,0,283,228,0,2186,1676,27,11.4677
343680,185365,139,203822,111096,135,785,436,0,1.18428,618,481,0,-26,71,0,494,197,0,2738,1557,36,11.4708
495089,235712,150,446894,209921,155,2929,1550,36,3.18456,1005,572,0,33,73,0,450,203,0,3381,1790,47,11.4729
401624,241765,149,123221,74255,130,1444,783,0,2.18513,461,425,0,32,65,0,368,187,0,2486,1516,32,11.4822
348430,252850,129,137011,87094,122,1921,1038,8,1.18569,363,226,0,-51,35,0,98,120,0,1795,1163,18,11.5082
446273,235750,148,342584,176403,142,5719,2968,56,3.18598,1116,844,0,-74,87,0,509,346,0,4855,2852,51,11.5145
290361,174200,171,137043,73140,150,908,583,0,1.1864,536,328,0,67,71,0,223,197,0,1741,1037,10,11.5186
288524,211223,118,184618,136131,120,3206,2371,35,3.18669,484,456,0,85,77,0,359,253,0,2715,2003,32,11.5197
176822,130358,129,89384,70790,106,594,384,0,4.18683,369,305,0,52,89,0,354,216,0,1822,1295,23,11.5207
248217,191438,110,152194,122002,116,-14,86,0,2.18725,162,168,0,-20,61,0,242,140,0,772,646,0,11.5301
177242,109708,137,236801,140161,124,222,146,0,0.187677,296,267,0,68,104,0,38,54,0,-31,40,0,11.5342
138393,104526,117,142146,96294,117,2504,2085,29,1.18782,587,483,0,-75,86,0,134,141,0,1499,1039,7,11.5353
708468,378987,149,454268,225772,150,2696,1221,29,3.1881,1592,1067,21,233,139,0,900,449,0,7019,3568,65,11.5405
472034,329966,127,158070,113722,123,1484,889,0,4.18824,855,582,0,105,133,0,544,324,0,3904,2416,45,11.5415
290876,227008,120,89766,74118,111,-91,74,0,0.188385,142,169,0,24,58,0,-41,108,0,523,470,0,11.5415
502593,289034,137,285078,174618,136,386,235,0,3.18881,379,417,0,75,73,0,290,158,0,1747,1036,8,11.5634
277623,194014,129,92354,70773,115,184,122,0,1.18924,427,275,0,-51,54,0,173,104,0,1525,966,0,11.5675
324977,209397,128,142558,91138,126,1431,792,0,3.18952,687,446,0,66,109,0,304,167,0,2261,1464,29,11.5748
440654,227512,154,367763,181621,148,4627,1978,59,0.189802,1705,1221,24,93,93,0,973,456,0,7003,3664,64,11.58
281001,202984,117,127342,86862,122,832,502,0,4.19108,440,276,0,-26,52,0,194,156,0,1607,1174,15,11.5935
341678,213351,130,158276,98016,125,1639,916,0,0.191926,311,250,0,-81,87,0,306,154,0,1919,1096,21,11.6008
347649,247693,141,276586,180499,125,4261,2588,47,1.19278,879,635,0,84,128,0,486,356,0,4283,2705,46,11.6154
263807,197888,115,235031,184780,118,1273,1075,11,3.19306,378,424,0,197,171,0,41,84,0,692,577,0,11.6206
368211,233022,122,217731,128004,127,2969,1521,38,0.193343,795,558,0,22,65,0,434,276,0,2972,1842,39,11.6258
317423,218758,122,127534,89198,119,1277,780,0,1.19348,200,311,0,-7,53,0,139,127,0,1477,1056,10,11.6258
322928,213811,117,175383,113948,117,1935,980,0,4.19462,693,575,0,125,95,0,367,273,0,2850,1894,37,11.657
333026,230900,126,95747,63021,119,1085,691,0,2.19504,114,192,0,-177,32,0,205,142,0,946,569,0,11.6695
217871,150494,134,122779,78590,130,881,507,0,3.19518,299,225,0,48,68,0,185,125,0,1246,792,0,11.6747
261737,177452,126,86592,59164,116,1965,1117,19,3.19589,291,283,0,4,79,0,225,149,0,1498,1028,8,11.6903
306768,220503,115,105793,85141,91,216,172,0,3.1966,123,204,0,100,80,0,39,89,0,483,545,0,11.6923
259666,182011,119,102701,67074,116,610,385,0,4.19674,169,173,0,79,76,0,160,130,0,1061,833,0,11.6934
320610,206959,127,222306,143043,126,1138,668,0,0.196884,803,639,0,109,176,0,447,332,0,3221,2325,39,11.6944
